Trddt,BQ100,Stkcd
2005-01-04,1.177103813120295,1
2005-01-05,1.4071364029330171,1
2005-01-06,0.7966006947980405,1
2005-01-10,2.112271265770636,1
2005-01-18,1.822912278008728,1
2005-01-19,1.114237411910001,1
2005-01-20,0.9220949552896386,1
2005-01-21,1.6004805878577195,1
2005-01-24,1.5662651710921254,1
2005-01-26,1.912334283140534,1
2005-01-27,0.6195527328063022,1
2005-01-31,1.5867932257817283,1
2005-02-01,2.2245584062546917,1
2005-02-02,0.8157681170991502,1
2005-02-03,0.786804731725019,1
2005-02-04,1.2860606006188635,1
2005-02-16,1.108040720547648,1
2005-02-18,1.407436014272881,1
2005-02-21,0.5638238899751189,1
2005-02-22,1.4476172802339369,1
2005-02-23,1.253875705977207,1
2005-02-24,1.7920097211312995,1
2005-02-28,0.82291681113191,1
2005-03-04,0.6151626460570498,1
2005-03-09,1.16638207053732,1
2005-03-14,0.62754181191903,1
2005-03-16,1.0849187395855524,1
2005-03-21,0.8331497098521725,1
2005-03-22,1.3790338580063422,1
2005-03-23,1.4937399842897163,1
2005-03-24,1.0911710512858537,1
2005-03-28,1.427485113533573,1
2005-03-30,1.397160546359577,1
2005-04-04,2.100744521933436,1
2005-04-05,1.4610884816217862,1
2005-04-06,1.8193996757378248,1
2005-04-08,4.5944526727454695,1
2005-04-11,2.8174593609951284,1
2005-04-12,2.121414175731735,1
2005-04-13,3.1139333107008857,1
2005-04-14,1.965827323994487,1
2005-04-15,3.26090255408643,1
2005-04-18,1.5858255789013544,1
2005-04-19,1.7517893660529331,1
2005-04-20,2.566473648667913,1
2005-04-25,3.503448883378129,1
2005-04-27,1.303600511929728,1
2005-04-28,1.5764773511445016,1
2005-04-29,2.683752462876527,1
2005-05-09,2.654619997903935,1
2005-05-10,1.1084792031416564,1
2005-05-11,1.4598117413128884,1
2005-05-12,1.4399782565718429,1
2005-05-13,2.475191760499538,1
2005-05-16,1.3279623390502222,1
2005-05-17,1.979498431834933,1
2005-05-18,2.019567699869261,1
2005-05-19,1.6169555463115968,1
2005-05-20,2.080867969347772,1
2005-05-23,0.8152897343646401,1
2005-05-24,1.5732280146634825,1
2005-05-25,0.9829377155821286,1
2005-05-26,0.9919073685106028,1
2005-05-27,1.664125631997685,1
2005-05-30,0.6962181861193195,1
2005-05-31,3.384592184505657,1
2005-06-01,0.5693537390245998,1
2005-06-02,1.813560622713891,1
2005-06-03,1.1511475647901364,1
2005-06-06,1.4355951207308912,1
2005-06-07,1.3918334971472328,1
2005-06-08,0.7004316437637139,1
2005-06-09,0.6838102574940119,1
2005-06-10,1.65640163924526,1
2005-06-13,1.0315521685221585,1
2005-06-15,1.7429148357782676,1
2005-06-16,0.8366957973739615,1
2005-06-20,0.7748312176760787,1
2005-06-21,1.6879276598818755,1
2005-06-22,1.8019057397880849,1
2005-06-23,2.1789890852511467,1
2005-06-24,0.8807477104141096,1
2005-06-27,0.9836074667664408,1
2005-06-28,1.3461190913223704,1
2005-06-29,1.1933299143108766,1
2005-06-30,1.1803341055044811,1
2005-07-01,0.9906885835522092,1
2005-07-05,0.6621324562631382,1
2005-07-07,0.981555961988768,1
2005-07-08,0.8029751165449681,1
2005-07-11,1.6944817030714283,1
2005-07-12,0.826175400320232,1
2005-07-13,0.9812687248291808,1
2005-07-14,1.811869842836155,1
2005-07-15,1.374219047796572,1
2005-07-18,1.287379212041647,1
2005-07-19,1.9223039141027831,1
2005-07-20,1.191974592580434,1
2005-07-21,1.213990471606994,1
2005-07-22,0.5575585217201603,1
2005-07-25,0.9344924603364732,1
2005-07-26,0.6020633780900514,1
2005-07-27,1.6203163535954177,1
2005-07-28,1.2163735184586808,1
2005-07-29,1.1014189668650998,1
2005-08-01,1.8521579872970024,1
2005-08-03,2.0117627643015807,1
2005-08-05,0.4512176813349072,1
2005-08-10,2.137346976210608,1
2005-08-11,0.8405562251210994,1
2005-08-16,0.786180047823732,1
2005-08-17,1.8240815114811637,1
2005-08-18,1.3180363045818373,1
2005-08-22,1.189278217464215,1
2005-08-23,1.2508994898831964,1
2005-08-26,0.9959386424330292,1
2005-08-29,0.300032864599875,1
2005-08-30,1.7081429656639049,1
2005-08-31,1.5918992187003385,1
2005-09-01,0.8508855777391268,1
2005-09-02,1.0566481729361743,1
2005-09-05,2.1018810992543058,1
2005-09-07,0.5796922786438566,1
2005-09-09,1.4116812005176642,1
2005-09-13,0.5084249309880232,1
2005-09-14,0.9713115993374052,1
2005-09-19,1.5635607352083547,1
2005-09-20,0.7881899114105364,1
2005-09-21,0.973130001312901,1
2005-09-27,0.9309135938030092,1
2005-11-01,1.178546527761947,1
2005-11-02,1.4802157088515728,1
2005-11-03,0.8256289209402357,1
2005-11-04,0.6243648417111447,1
2005-11-09,2.158469120299911,1
2005-11-14,1.5475494254358757,1
2005-11-16,1.4357523798282017,1
2005-11-18,0.7176876637745742,1
2005-11-21,1.1944076204245395,1
2005-11-22,0.3499360868055443,1
2005-11-24,1.6139596270075,1
2005-11-25,2.4632777883866304,1
2005-11-28,1.2695852639188971,1
2005-11-30,1.1270017793014555,1
2005-12-02,1.5195776370874945,1
2005-12-06,2.362995510271592,1
2005-12-09,2.006654601296947,1
2005-12-23,2.1450158994882624,1
2005-12-26,1.5969733295514423,1
2005-01-05,3.824936532913103,10
2005-01-06,2.929391583546387,10
2005-01-07,4.835287903637871,10
2005-01-10,1.934524954699194,10
2005-01-11,2.7899495136911,10
2005-01-13,5.230901269661294,10
2005-01-14,2.821603632661948,10
2005-01-17,3.0205605326248484,10
2005-01-18,4.662912982863466,10
2005-01-19,1.8815732484695888,10
2005-01-20,2.425953855588655,10
2005-01-21,2.168001558871559,10
2005-01-24,1.931022275870053,10
2005-01-25,3.037146013910435,10
2005-01-26,1.9350551875131263,10
2005-01-27,1.695274922421443,10
2005-01-28,1.704763473298132,10
2005-02-01,4.22138895328662,10
2005-02-02,1.020373675748702,10
2005-02-16,1.2453520274795256,10
2005-02-28,1.581950459140247,10
2005-03-02,1.064720396893442,10
2005-03-04,1.7839360988188515,10
2005-03-07,3.750614567877157,10
2005-03-08,1.990968703219367,10
2005-03-09,1.3512622148301914,10
2005-03-14,1.124685341185241,10
2005-03-17,0.9947797664895556,10
2005-03-21,1.3962328769117551,10
2005-03-23,2.45665325103415,10
2005-03-28,2.6925579252373675,10
2005-03-30,1.9444200646452137,10
2005-03-31,1.838683057417336,10
2005-04-04,2.5603402780494857,10
2005-04-05,2.4639391453317527,10
2005-04-06,3.263021717539872,10
2005-04-07,1.3887714282860408,10
2005-04-08,2.5240358150572098,10
2005-04-11,1.042063419531491,10
2005-04-13,1.1696996048888748,10
2005-04-14,2.323901250216362,10
2005-04-15,1.5437612073871314,10
2005-04-19,3.800210851691717,10
2005-04-20,1.5832005579791306,10
2005-04-21,3.106718611200104,10
2005-04-22,1.8403142552444989,10
2005-04-25,1.901508240417649,10
2005-04-28,0.8741735999779494,10
2005-04-29,1.2431291130075774,10
2005-05-09,2.2394650773148808,10
2005-05-10,0.9828552499637452,10
2005-05-11,2.396269704438676,10
2005-05-16,2.6829525976014192,10
2005-05-17,1.1273173897485074,10
2005-05-18,3.1474770721604024,10
2005-05-19,2.346074865972434,10
2005-06-03,1.773566626610272,10
2005-06-06,1.4241155901995943,10
2005-06-07,1.831792168486816,10
2005-06-08,0.6475425680241313,10
2005-06-09,0.9211050352579528,10
2005-06-10,1.3763373457795038,10
2005-06-13,0.5938439141639437,10
2005-06-15,0.8580158630143093,10
2005-06-16,0.630616788243864,10
2005-06-17,2.002206785260774,10
2005-06-20,1.0348239655934093,10
2005-06-21,1.3039406030403922,10
2005-06-23,2.94593741905818,10
2005-07-01,2.37914055855357,10
2005-07-04,2.788859123716774,10
2005-07-05,1.2214342246750431,10
2005-07-08,1.9358812164575896,10
2005-07-13,1.5191764971527535,10
2005-07-15,1.1807961593039018,10
2005-07-19,6.901701763051203,10
2005-07-20,3.4294574650050444,10
2005-07-25,3.219056687668243,10
2005-07-26,0.8239412113807043,10
2005-07-28,0.989716003871422,10
2005-08-03,1.4743557018910958,10
2005-08-05,2.488790037724612,10
2005-08-08,2.0048205475829186,10
2005-08-10,2.988501683187698,10
2005-08-11,1.1122552243959116,10
2005-08-16,0.8526421449536712,10
2005-08-17,2.696883639382494,10
2005-08-18,4.092152989172104,10
2005-08-19,3.300783459576396,10
2005-08-22,1.9336284576068643,10
2005-08-24,2.553759928849117,10
2005-08-25,2.282591842899897,10
2005-08-26,2.8412892827345373,10
2005-08-29,1.3893426825313804,10
2005-08-30,2.0122916771128896,10
2005-08-31,2.290280687906597,10
2005-09-01,2.3598486740672677,10
2005-09-02,2.6319483408334823,10
2005-09-05,3.442349662654287,10
2005-09-06,3.98494425201355,10
2005-09-07,1.437608044060942,10
2005-09-12,1.8421571200729856,10
2005-09-13,2.7410340986696657,10
2005-09-14,2.5911213805331283,10
2005-09-23,2.847262187590672,10
2005-09-28,5.158173722098286,10
2005-09-29,4.040538489508101,10
2005-10-21,3.077356755232516,10
2005-10-26,1.0376221486108788,10
2005-10-27,1.1193268285638054,10
2005-11-01,3.888034507096765,10
2005-11-02,5.306227402498802,10
2005-11-03,1.714790412274722,10
2005-11-10,1.345725033258964,10
2005-12-16,2.84839525664279,10
2005-12-19,1.6821374887973266,10
2005-01-05,0.3625962272443976,2
2005-01-06,0.4449639339959719,2
