Trddt,BQ100,Stkcd
2005-09-01,1.335565474955727,1
2005-09-02,1.8388704160871343,1
2005-09-05,2.177235061861335,1
2005-09-07,0.9289944824193828,1
2005-09-09,1.7745528385695304,1
2005-09-13,0.8468722747607409,1
2005-09-14,1.101603988407497,1
2005-09-19,2.7144023758942835,1
2005-09-20,1.743688759393214,1
2005-09-21,1.8309346318244248,1
2005-09-27,1.3238026971117425,1
2005-11-01,1.528461346293337,1
2005-11-02,1.6338275335696624,1
2005-11-03,0.9369205340831624,1
2005-11-04,1.1608615252812795,1
2005-11-09,2.8056761625970266,1
2005-11-14,1.4323874197241708,1
2005-11-16,1.4100623455071457,1
2005-11-18,1.645246360830237,1
2005-11-21,1.9594228863742773,1
2005-11-22,0.8364518230389736,1
2005-11-24,2.866480251100704,1
2005-11-25,4.372550736580051,1
2005-11-28,3.05102394747052,1
2005-11-30,3.520690982994506,1
2005-12-02,2.2811658446721594,1
2005-12-06,2.095052695872308,1
2005-12-09,2.806499340789156,1
2005-12-23,3.954729567750724,1
2005-12-26,1.9777929161798924,1
2005-04-08,2.486499185633934,10
2005-04-11,1.5746046955349915,10
2005-04-13,1.1074080129298165,10
2005-04-14,2.206025145722513,10
2005-04-15,1.8118314612161712,10
2005-04-19,3.5686090868892477,10
2005-04-20,2.787014774450089,10
2005-04-21,4.052122227940627,10
2005-04-22,2.508262724905861,10
2005-04-25,2.569787842394561,10
2005-04-28,1.1576687955359957,10
2005-04-29,1.7349698356430927,10
2005-05-09,3.2321877931364065,10
2005-05-10,1.5598707557328462,10
2005-05-11,2.994863522731816,10
2005-05-16,2.732978860541683,10
2005-05-17,1.5442679198296108,10
2005-05-18,2.9566472339212337,10
2005-05-19,3.0992996891643525,10
2005-06-03,2.254422862387243,10
2005-06-06,1.7756065513798291,10
2005-06-07,1.7013756710243992,10
2005-06-08,1.0901171965555403,10
2005-06-09,1.6700126700769475,10
2005-06-10,1.2976645375488196,10
2005-06-13,1.6088054799283458,10
2005-06-15,1.0020641947967297,10
2005-06-16,1.4531466911057636,10
2005-06-17,2.319466264156252,10
2005-06-20,1.6530084315870428,10
2005-06-21,1.8998618279413997,10
2005-06-23,4.522296126515941,10
2005-07-01,3.311784116543376,10
2005-07-04,2.8261582953934727,10
2005-07-05,1.8743153241161876,10
2005-07-08,2.7018397334595488,10
2005-07-13,1.2667938242381265,10
2005-07-15,2.3218113302699885,10
2005-07-19,9.154004349627352,10
2005-07-20,5.640263437529962,10
2005-07-25,3.194655667046111,10
2005-07-26,1.3637476743353116,10
2005-07-28,2.167490834604579,10
2005-08-03,2.413297145190138,10
2005-08-05,3.797474347527624,10
2005-08-08,2.296883993381478,10
2005-08-10,3.980447744734688,10
2005-08-11,1.321892882122764,10
2005-08-16,1.890896357909312,10
2005-08-17,5.403102160092189,10
2005-08-18,4.89196724438207,10
2005-08-19,3.632350722818418,10
2005-08-22,2.0414985782756148,10
2005-08-24,3.5644683935357038,10
2005-08-25,3.462386054256097,10
2005-08-26,4.624550190666051,10
2005-08-29,2.868838465285072,10
2005-08-30,1.7316199050938823,10
2005-08-31,2.9724860870456773,10
2005-09-01,2.756597877488569,10
2005-09-02,5.057063699776478,10
2005-09-05,3.175684963084661,10
2005-09-06,3.665625996097998,10
2005-09-07,2.73539474950786,10
2005-09-12,3.6596618535601406,10
2005-09-13,3.1308922010817266,10
2005-09-14,2.59815855623953,10
2005-09-23,2.857924619678122,10
2005-09-28,4.342355911685889,10
2005-09-29,4.941053164640724,10
2005-10-21,2.7870206015037784,10
2005-10-26,1.2020183909585724,10
2005-10-27,2.6125851761710086,10
2005-11-01,3.8323582988178,10
2005-11-02,6.870800539789028,10
2005-11-03,1.5922146501547447,10
2005-11-07,1.4913173725657431,10
2005-11-10,3.0601249049291552,10
2005-12-16,3.681927791754891,10
2005-12-19,2.43689770003737,10
2005-04-08,1.0639242640262767,2
2005-04-12,1.3595504611434388,2
2005-04-13,2.203985216321895,2
2005-04-14,1.1742676695341638,2
2005-04-15,0.6497573755740698,2
2005-04-19,1.000598829782824,2
2005-04-20,2.771832638086139,2
2005-04-21,1.5399968333328495,2
2005-04-28,0.3285862249696418,2
2005-05-10,0.792416681566674,2
2005-05-11,1.9121736391060236,2
2005-05-12,1.1833247535530615,2
2005-05-13,5.587097712226278,2
2005-05-16,0.8509254521178036,2
2005-05-17,1.1275463123195824,2
2005-05-18,1.3375914108317812,2
2005-05-19,2.0165099213054827,2
2005-05-20,1.925878363351824,2
2005-05-24,1.038891369698503,2
2005-05-27,2.9659700902626867,2
2005-05-30,1.369212524757956,2
2005-05-31,3.16668912981447,2
2005-06-02,1.3302529842967707,2
2005-06-03,1.650149397204519,2
2005-06-07,1.6569203754586597,2
2005-06-08,1.34489511746734,2
2005-06-09,0.7625538456916933,2
2005-06-10,0.9444560607661928,2
2005-06-14,1.1669464988051634,2
2005-06-20,1.770139747246959,2
2005-07-11,3.7127837268939055,2
2005-07-22,3.038150443931982,2
2005-07-25,4.252326134354117,2
2005-07-26,1.9895631354653736,2
2005-07-27,1.9189997588011147,2
2005-07-28,2.269275525179141,2
2005-08-02,2.3570558799258734,2
2005-08-09,1.711461526878285,2
2005-08-10,1.8990451189966,2
2005-08-22,1.1152049672831972,2
2005-08-23,1.2488018659054296,2
2005-09-01,0.9783716867374608,2
2005-09-06,1.9970474483327112,2
2005-12-02,4.4831320576685805,2
2005-12-09,2.2896294592128026,2
2005-12-13,2.4276428290540006,2
2005-12-14,2.1701252611943302,2
2005-12-15,2.442974518648999,2
2005-12-16,3.047763709715774,2
2005-12-26,4.400228964577519,2
2005-04-08,1.030667488956163,4
2005-04-11,2.2456250584726534,4
2005-04-12,1.957991134322013,4
2005-04-13,1.5802203088691096,4
2005-04-15,3.9557921774378606,4
2005-04-18,5.952105938910533,4
2005-04-20,3.799459750637006,4
2005-04-21,4.207747585959078,4
2005-04-22,0.6194566333913709,4
2005-04-25,3.1142496237247865,4
2005-04-28,1.727573968985437,4
2005-04-29,1.0861402634770454,4
2005-05-09,2.03839066434338,4
2005-05-10,3.220432354114296,4
2005-05-11,4.136205565201787,4
2005-05-12,2.248524398894557,4
2005-05-13,2.731766257071869,4
2005-05-16,2.2976586992545185,4
2005-05-17,2.3352579849420545,4
2005-05-18,2.11307482653259,4
2005-05-19,2.0620519930728616,4
2005-05-23,5.439291164619511,4
2005-05-24,2.068715371123624,4
2005-05-25,2.7111231139557432,4
2005-05-26,2.942285372301193,4
2005-06-07,2.0079369512164305,4
2005-06-08,0.6188674663602642,4
2005-06-09,1.4266679848457464,4
2005-06-10,1.5861872956663492,4
2005-06-13,1.736420559858045,4
2005-06-14,0.978558092668329,4
2005-06-15,1.5564295639659174,4
2005-06-16,1.4304406107972958,4
2005-06-17,2.0406287552023143,4
2005-06-20,2.7147950812658923,4
2005-06-21,3.200913327625206,4
2005-06-22,1.3321368561507243,4
2005-06-24,3.50554256883489,4
2005-06-27,2.169196744007372,4
2005-06-28,3.0943800888779425,4
2005-06-30,1.5098829323833116,4
2005-07-01,6.997378154061135,4
2005-07-13,1.997832666105393,4
2005-07-18,3.447014280376683,4
2005-07-27,3.0604989289035407,4
2005-07-28,2.628271142347182,4
2005-07-29,4.021961789196917,4
2005-08-03,2.825357733379,4
2005-08-05,3.11941415303006,4
2005-08-09,3.033338294221264,4
2005-08-11,1.5220944152709093,4
2005-08-16,1.5035925994864994,4
2005-08-17,3.978146228629373,4
2005-08-18,5.133284888888483,4
2005-08-19,3.810959389325929,4
2005-08-22,2.0784087731006777,4
2005-08-23,2.649466190975256,4
2005-08-24,2.822404934395691,4
2005-08-25,3.5690475724602653,4
2005-08-26,3.775113865742962,4
2005-08-29,1.5685912266359805,4
2005-08-30,1.9657932927485624,4
2005-08-31,5.197533524691107,4
2005-09-01,1.33673165939328,4
2005-09-02,1.9749644853411283,4
2005-09-05,3.0053308779440835,4
2005-09-06,2.2808733653197653,4
2005-09-07,3.16895739254437,4
2005-09-09,1.6423889655964676,4
2005-09-12,1.8943602400306645,4
2005-09-14,2.593129482911808,4
2005-09-15,1.4330809992567135,4
2005-09-16,1.5621694377484778,4
2005-09-19,3.619438515945955,4
2005-09-20,1.0208683390907822,4
2005-09-21,1.9162528459495665,4
2005-09-22,1.1879543313416747,4
2005-09-23,1.7026576759202985,4
2005-09-26,1.65035305600692,4
2005-09-27,0.7587118556979733,4
2005-09-29,1.7346304775330177,4
2005-09-30,3.1990238475277737,4
2005-10-10,2.171779955436762,4
2005-10-11,4.910093912888886,4
2005-10-12,2.573886276312209,4
2005-10-13,2.299286096008968,4
2005-10-14,3.182678215729724,4
2005-10-19,2.0837036765803703,4
2005-10-21,2.861043942114009,4
2005-10-24,6.090278255690621,4
2005-10-25,1.4411501634359047,4
2005-10-26,1.440912851226602,4
2005-10-27,1.641591058853339,4
2005-10-28,2.9152916223282657,4
2005-10-31,2.0991752172880345,4
2005-11-01,3.3270434169304406,4
2005-11-02,2.505428918270696,4
2005-11-03,1.3015676351694236,4
2005-11-04,2.202689220585238,4
2005-11-09,3.521832104542523,4
2005-11-10,1.2350584994984255,4
2005-11-15,1.8632469169235912,4
2005-11-16,3.963213067818673,4
2005-11-17,2.969907158927724,4
2005-11-18,0.8893149535971238,4
2005-11-22,3.708601360487669,4
2005-11-23,3.327069098324092,4
2005-11-25,3.3298082765735857,4
2005-11-28,2.063483179312927,4
2005-11-30,4.18641041189949,4
2005-12-01,4.472847942674269,4
2005-12-05,2.8427466224878044,4
2005-12-06,1.5405032552887428,4
2005-12-08,1.8073727958241184,4
2005-12-19,3.995139647454765,4
2005-12-20,3.889630004064701,4
2005-12-21,2.800311427596464,4
2005-04-08,1.192523623939992,6
2005-04-11,0.9483615217099108,6
2005-04-12,1.7713777358176404,6
2005-04-13,0.6391439722123594,6
2005-04-14,1.4669417253652777,6
2005-04-15,2.7491540827934022,6
2005-04-18,4.243843702556082,6
2005-04-19,1.4513130831995684,6
2005-04-21,3.179430146137812,6
2005-04-28,1.3896140345648706,6
2005-05-09,1.8589816581988576,6
2005-05-10,1.4986331885833395,6
2005-05-11,1.4662104401596847,6
2005-05-12,0.7303084629553339,6
2005-05-13,4.148887110195949,6
2005-05-17,1.4526812631019128,6
2005-05-25,1.839034627914304,6
2005-06-09,1.1732613020730758,6
2005-06-10,0.932722568206538,6
2005-06-15,0.92504812033328,6
2005-06-17,0.8083087515214492,6
2005-06-23,3.378292773584913,6
2005-07-12,1.925933012893415,6
2005-07-15,6.06455134409812,6
2005-07-18,2.259418275395938,6
2005-07-19,3.4599928235799045,6
2005-07-20,3.882794712327685,6
2005-07-21,2.927509840166852,6
2005-07-22,1.9106135990312303,6
2005-07-25,2.251313576827432,6
2005-07-26,1.908777028750956,6
2005-07-27,1.5247397698640108,6
2005-07-28,2.750674168843157,6
2005-08-03,2.471986024654345,6
2005-08-04,3.45970436331597,6
2005-08-11,0.656865564624568,6
2005-08-16,1.4058847350353847,6
2005-08-17,2.751415618410953,6
2005-08-19,2.262934972453833,6
2005-08-22,1.7549428016504514,6
2005-08-24,1.5478703930075932,6
2005-08-25,1.1253536364519283,6
2005-08-31,2.905957955047496,6
2005-09-02,5.566656988120876,6
2005-09-05,4.585166599547072,6
2005-09-06,3.1578862150930256,6
2005-09-07,3.424976342697657,6
2005-09-14,1.6532277219045706,6
2005-09-15,2.2877721444989145,6
2005-09-29,1.1887849029345576,6
2005-10-26,1.960376607296618,6
2005-04-08,2.775788307437504,7
2005-04-11,2.0317126787434985,7
2005-04-13,1.0350406903036546,7
2005-04-19,3.5080190906416444,7
2005-04-20,6.407427720401243,7
2005-04-21,2.7943019132156395,7
2005-04-22,2.4163809518076964,7
2005-04-28,2.067115277773216,7
2005-05-12,5.40921348805357,7
2005-05-13,2.920604564027371,7
2005-05-16,1.9783781308107795,7
2005-05-17,1.653080801454687,7
2005-05-18,5.206518412760888,7
2005-05-19,2.7762483130373403,7
2005-05-20,2.828201485649503,7
2005-05-23,4.274004654210435,7
2005-05-24,1.028870105597504,7
2005-05-25,4.44972851128645,7
2005-05-26,3.669233135045429,7
2005-05-30,2.769426874190261,7
2005-05-31,3.968397241549754,7
2005-06-01,2.187971100509223,7
2005-06-02,2.614639004245012,7
2005-06-03,1.8876748012031064,7
2005-06-06,2.555064374302593,7
2005-06-07,1.2946866275357796,7
2005-06-08,0.8875252387376399,7
2005-06-09,2.167194111882917,7
2005-06-10,1.017013618343546,7
2005-06-13,1.9187536276745552,7
2005-06-14,1.175429318176486,7
2005-06-15,2.2300640483843406,7
2005-06-16,1.149917383414837,7
2005-06-17,1.4285065810171549,7
2005-06-20,1.637248978124986,7
2005-06-21,1.8187955413151375,7
2005-06-22,2.944086467324238,7
2005-06-23,4.858855236918667,7
2005-06-24,2.0825849969910872,7
2005-06-27,2.039085499232992,7
2005-06-28,3.734654740379838,7
2005-06-30,2.1864401101495035,7
2005-07-05,1.6882940897589185,7
2005-07-06,3.919380586750096,7
2005-07-08,1.6239068205203109,7
2005-07-11,2.962110684064429,7
2005-07-12,2.558176426841557,7
2005-07-13,2.7014764242646825,7
2005-07-14,2.4011984396531068,7
2005-07-15,1.6785198915910335,7
2005-07-18,2.4832223037275805,7
2005-07-19,3.2586059071363564,7
2005-07-20,3.040040718671538,7
2005-07-21,4.553164872675575,7
2005-07-22,2.108225406453725,7
2005-07-25,3.207710553737288,7
2005-07-26,1.6070368960748278,7
2005-07-27,2.5483770065306635,7
2005-07-28,4.243712991924317,7
2005-07-29,3.483167972589135,7
2005-08-01,2.6736866978282823,7
2005-08-03,2.5090988942840484,7
2005-08-04,2.526334816817352,7
2005-08-08,2.192863816033894,7
2005-08-09,1.7553880905881871,7
2005-08-10,3.874931959835537,7
2005-08-11,2.0773817238372323,7
2005-08-16,1.4051787686205717,7
2005-08-17,4.717175103805092,7
2005-08-18,4.578207836301788,7
2005-08-19,2.465122538745545,7
2005-08-22,3.6213283955619726,7
2005-08-23,3.1722505944226853,7
2005-08-24,3.479954108018584,7
2005-08-25,4.428446440511707,7
2005-08-29,1.9060292523832496,7
2005-08-30,1.3432095674858415,7
2005-08-31,2.811233768411446,7
2005-09-01,2.1023834118668603,7
2005-09-02,2.726646480537145,7
2005-09-05,2.2536028667606827,7
2005-09-06,2.1555144379086717,7
2005-09-07,2.1607271436393702,7
2005-09-09,2.258723158302498,7
2005-09-15,2.2521773407503005,7
2005-09-16,3.336657901195601,7
2005-09-19,1.876088487902648,7
2005-09-20,2.6703243670735306,7
2005-09-21,2.319233554847737,7
2005-09-22,1.5207450061109244,7
2005-09-23,1.209201128145009,7
2005-09-28,3.6259678838057567,7
2005-09-30,2.730696758437933,7
2005-10-10,2.479994285885632,7
2005-10-11,4.046087863876593,7
2005-10-12,2.197830337685377,7
2005-10-13,2.3693781233963005,7
2005-10-26,1.0731158232576146,7
2005-10-27,3.383957581487481,7
2005-11-09,4.064216473932122,7
2005-12-01,6.771671160821764,7
2005-12-05,2.2146066573734173,7
2005-12-19,3.187873894485622,7
2005-04-08,0.9257087492460838,8
2005-04-11,1.9072101396575756,8
2005-04-12,1.6188197500529922,8
2005-04-13,1.3724616448520075,8
2005-04-14,1.370616227739209,8
2005-04-15,2.5262543409780007,8
2005-04-18,5.132422027597549,8
2005-04-19,1.653549662512939,8
2005-04-20,4.081226896869,8
2005-04-21,2.60375207781609,8
2005-04-22,2.5108548503997814,8
2005-04-25,2.7856546743082102,8
2005-04-27,2.228378705801896,8
2005-04-28,2.839248764921246,8
2005-04-29,2.2139028787692103,8
2005-05-09,2.382679969361245,8
2005-05-10,3.052053391425793,8
2005-05-11,2.0614531656169754,8
2005-05-12,2.1063486485799587,8
2005-05-13,2.630554259790152,8
2005-05-16,6.164659091871815,8
2005-05-17,2.29735809976452,8
2005-05-18,2.9018738856070567,8
2005-05-19,3.790970747833071,8
2005-05-20,1.9301127377188405,8
2005-05-23,2.4300567806716784,8
2005-05-24,1.578497563441687,8
2005-05-25,2.5402701914758814,8
2005-05-26,3.617997667230601,8
2005-05-27,4.488585932234178,8
2005-05-30,2.261851655957191,8
2005-05-31,1.34374352248798,8
2005-06-01,1.7906319407232152,8
2005-06-02,2.2398115498891253,8
2005-06-03,2.4091525850148,8
2005-06-06,2.370268364711706,8
2005-06-07,2.1318888432668297,8
2005-06-08,0.551395065957034,8
2005-06-09,1.5450480071862074,8
2005-06-10,1.159667351885457,8
2005-06-13,1.5154186323323735,8
2005-06-15,1.6190657922213376,8
2005-06-16,2.313485993400547,8
2005-06-17,1.2115937016494494,8
2005-06-20,2.376383098559135,8
2005-06-21,1.9110276014955585,8
2005-06-22,2.7590804894981478,8
2005-06-23,2.7815170933126594,8
2005-06-27,2.6889542869816254,8
2005-06-29,1.2920226404440067,8
2005-06-30,2.088145549321066,8
2005-07-01,3.471617641457561,8
2005-07-04,5.492984780158021,8
2005-07-05,2.9193835733573037,8
2005-07-06,3.362877500802264,8
2005-07-07,3.848164118834016,8
2005-07-08,3.371285758774091,8
2005-07-11,2.274735688261599,8
2005-07-12,2.0027726793508487,8
2005-07-13,3.7170728163426814,8
2005-07-14,2.209887639283276,8
2005-07-15,1.9860340768806517,8
2005-07-18,2.0187299528518112,8
2005-07-19,4.172959685091876,8
2005-07-20,4.42392258925447,8
2005-07-22,1.0768425481979331,8
2005-07-25,3.1352624632898736,8
2005-07-26,1.3000778797444146,8
2005-07-28,2.3246824815723124,8
2005-07-29,2.381744434093368,8
2005-08-01,2.180128836534393,8
2005-08-02,1.1374350243541054,8
2005-08-03,2.779888126191518,8
2005-08-04,2.383791820801395,8
2005-08-05,1.81269306263331,8
2005-08-08,3.834065444581049,8
2005-08-09,4.852904391435378,8
2005-08-10,3.1385297401786456,8
2005-08-11,1.687350279645964,8
2005-08-16,1.490460720877457,8
2005-08-17,3.1464703417850832,8
2005-08-18,3.700237960633564,8
2005-08-19,2.6530508607008905,8
2005-08-22,2.4963353677643867,8
2005-08-23,1.8544061131980956,8
2005-08-24,2.052565311676503,8
2005-08-25,3.1842486653581474,8
2005-08-26,6.248455194787649,8
2005-08-29,1.176981746528496,8
2005-08-30,2.359709790583139,8
2005-08-31,3.143286633901797,8
2005-09-01,1.8971761467440504,8
2005-09-02,2.3313496578512733,8
2005-09-05,2.515550572751115,8
2005-09-06,4.148458723740106,8
2005-09-07,2.3787523999814475,8
2005-09-09,1.766155829517767,8
2005-09-12,1.6358386147837791,8
2005-09-13,1.6267763075297053,8
2005-09-14,1.5513387334040556,8
2005-09-15,3.294038911922464,8
2005-09-16,2.5781114972907537,8
2005-09-19,3.118824891694179,8
2005-09-20,1.680175195069732,8
2005-09-21,3.138605935603559,8
2005-09-22,2.9122884069201533,8
2005-09-26,2.7580708800539258,8
2005-09-27,1.530222264229626,8
2005-09-28,3.220247256136326,8
2005-09-29,1.690435083944902,8
2005-09-30,2.897886655708013,8
2005-04-08,1.5072843852987003,9
2005-04-14,2.8267011100524853,9
2005-04-20,1.3983851773271343,9
2005-04-22,2.55258197238893,9
2005-04-25,1.9182757646667787,9
2005-04-28,1.515613919354025,9
2005-05-10,2.2862134287479847,9
2005-05-12,1.7209722641143137,9
2005-05-18,1.2689248757265972,9
2005-05-20,2.4756959082711805,9
2005-05-23,1.8330126710938923,9
2005-06-08,0.5612317323242016,9
2005-06-09,1.23425889742271,9
2005-06-10,0.9345139496329882,9
2005-07-05,3.338716008233336,9
2005-07-08,3.489474014241745,9
2005-07-13,0.7400369861260163,9
2005-07-20,5.050590939764889,9
2005-07-22,2.34249765496983,9
2005-08-04,3.3442462416409664,9
2005-08-09,2.9723951441823773,9
2005-08-16,1.5524109837636897,9
2005-08-17,4.055365628798206,9
2005-08-18,3.9637126275931487,9
2005-08-19,2.53325288695556,9
2005-08-22,3.283506898562229,9
2005-08-26,2.317621978673538,9
2005-09-05,4.306792375126677,9
2005-09-06,4.148838103916093,9
2005-09-07,3.86217220197173,9
2005-09-09,1.4616536298590708,9
2005-09-20,2.1690674291390177,9
2005-09-22,2.9786817385541777,9
2005-09-23,2.900022756836158,9
2005-10-27,2.6040038734394635,9
2005-11-18,2.354436305638189,9
