Trddt,Square,Stkcd
2005-01-04,0.0460356216228839,1
2005-01-05,0.3302310397845007,1
2005-01-06,0.339883859291586,1
2005-01-10,0.2099998603620989,1
2005-01-18,0.3681526984334183,1
2005-01-19,0.1348689686377292,1
2005-01-20,0.0586763292104994,1
2005-01-21,1.3188370353325312,1
2005-01-24,0.0997765612345863,1
2005-01-26,0.1335425203673334,1
2005-01-27,0.1990582114391336,1
2005-01-31,0.3288919733570172,1
2005-02-01,0.3897935552330296,1
2005-02-02,0.7060160147419644,1
2005-02-03,0.0990893058459885,1
2005-02-04,1.5675558428490253,1
2005-02-16,0.1689649301420576,1
2005-02-18,0.3721581205037693,1
2005-02-21,0.2666341817700088,1
2005-02-22,0.6187555577354096,1
2005-02-23,0.1334184328298247,1
2005-02-24,0.1099542690920459,1
2005-02-28,0.1044987467363136,1
2005-03-04,0.1546588634632292,1
2005-03-09,0.1042134727569491,1
2005-03-14,0.1051495588748878,1
2005-03-16,0.1637876413904825,1
2005-03-21,0.0546248251959722,1
2005-03-22,0.9953162700656352,1
2005-03-23,0.1314864958934619,1
2005-03-24,0.0296375450626971,1
2005-03-28,0.5803422112062109,1
2005-03-30,0.308361854693283,1
2005-04-04,0.0886098924266273,1
2005-04-05,0.0675917517188915,1
2005-04-06,1.181233259600457,1
2005-04-08,1.9019325670360223,1
2005-04-11,0.3642148067044379,1
2005-04-12,0.1554064260706699,1
2005-04-13,0.8320236206048315,1
2005-04-14,1.5311743356221577,1
2005-04-15,1.8852259083851544,1
2005-04-18,1.9041908137239476,1
2005-04-19,0.7322401182075744,1
2005-04-20,1.1499187909364854,1
2005-04-25,0.951778459613935,1
2005-04-27,0.4899455205607433,1
2005-04-28,2.9326309083112143,1
2005-04-29,3.904749396182861,1
2005-05-09,0.7986912160468295,1
2005-05-10,0.4722200289050555,1
2005-05-11,0.4515949731712466,1
2005-05-12,0.0820890407891143,1
2005-05-13,0.7023778088380005,1
2005-05-16,0.1070860194142889,1
2005-05-17,0.7760300686870307,1
2005-05-18,0.6505690307933749,1
2005-05-19,0.3311332096444294,1
2005-05-20,0.9802512997508228,1
2005-05-23,2.013618316123233,1
2005-05-24,1.181178481898153,1
2005-05-25,0.0340570774249235,1
2005-05-26,0.1758097913150257,1
2005-05-27,0.4486575576143923,1
2005-05-30,1.1485432200899974,1
2005-05-31,2.1471433287082675,1
2005-06-01,0.0997073811108082,1
2005-06-02,1.3752836728423703,1
2005-06-03,0.1703097871946657,1
2005-06-06,0.3820028903903107,1
2005-06-07,0.2694449610198778,1
2005-06-08,0.2426631988900605,1
2005-06-09,0.1122569663366073,1
2005-06-10,0.2298741678050377,1
2005-06-13,0.3221074159038649,1
2005-06-15,0.2680193602823119,1
2005-06-16,0.1504723783447991,1
2005-06-20,0.8676318354236671,1
2005-06-21,0.0842590704702247,1
2005-06-22,0.23958122502725,1
2005-06-23,0.8029590834173452,1
2005-06-24,0.4044279381444027,1
2005-06-27,0.0714308238947173,1
2005-06-28,0.1469042646422973,1
2005-06-29,0.089585604680941,1
2005-06-30,0.5233267649095708,1
2005-07-01,0.3396684059455263,1
2005-07-05,0.0865751917678832,1
2005-07-07,0.0884861400593138,1
2005-07-08,0.4532136252218435,1
2005-07-11,1.0306077614053286,1
2005-07-12,1.8575410692513,1
2005-07-13,0.0865137213542034,1
2005-07-14,0.0923298155946164,1
2005-07-15,1.0217798610535265,1
2005-07-18,0.4346385218633191,1
2005-07-19,0.7269694745055965,1
2005-07-20,0.6306447464904835,1
2005-07-21,0.0795356266856879,1
2005-07-22,0.6927981273745722,1
2005-07-25,0.6427251342779418,1
2005-07-26,0.1695366579594646,1
2005-07-27,0.263369149164407,1
2005-07-28,0.1071223215921901,1
2005-07-29,0.3068158767102917,1
2005-08-01,0.5528710947933703,1
2005-08-03,0.8155170068609187,1
2005-08-05,0.7700725225714246,1
2005-08-10,0.0879008377379777,1
2005-08-11,0.8296836931803636,1
2005-08-16,0.1559321736728022,1
2005-08-17,0.3798231907417052,1
2005-08-18,0.1786834584737478,1
2005-08-22,0.0923004264926972,1
2005-08-23,0.1504654031869744,1
2005-08-26,0.0725149610684924,1
2005-08-29,0.0443043942353976,1
2005-08-30,0.4593258838561838,1
2005-08-31,0.1746565857435171,1
2005-09-01,0.3307482214663074,1
2005-09-02,0.1672111124643784,1
2005-09-05,0.2461254151059783,1
2005-09-07,0.0842723061176271,1
2005-09-09,0.2403839460987878,1
2005-09-13,0.2741870171050218,1
2005-09-14,0.0509142784502959,1
2005-09-19,0.5764172345392083,1
2005-09-20,0.0750501579667129,1
2005-09-21,0.0617985067929177,1
2005-09-27,0.5268898665911812,1
2005-11-01,0.2464249815432393,1
2005-11-02,0.2841469532557659,1
2005-11-03,0.3064010558661604,1
2005-11-04,0.0997277911258701,1
2005-11-09,0.4992600790562796,1
2005-11-14,0.3334426330516012,1
2005-11-16,0.1624953445844017,1
2005-11-18,0.368326629969231,1
2005-11-21,0.0875075950048572,1
2005-11-22,0.4993276682550879,1
2005-11-24,0.3121977317010703,1
2005-11-25,3.605881081988858,1
2005-11-28,0.0871253197553195,1
2005-11-30,0.5256840294124754,1
2005-12-02,0.1837851217339774,1
2005-12-06,0.3862269489972962,1
2005-12-09,2.5704485953466607,1
2005-12-23,0.5865394288245694,1
2005-12-26,0.1682696612026244,1
2005-01-05,1.4353624525737094,10
2005-01-06,1.7473354307876974,10
2005-01-07,3.5691896875932176,10
2005-01-10,1.778382646980856,10
2005-01-11,1.3107336530594826,10
2005-01-13,1.7756477005589772,10
2005-01-14,0.8032817934016345,10
2005-01-17,0.8823689583546951,10
2005-01-18,0.7567461253669506,10
2005-01-19,0.1424717761968359,10
2005-01-20,0.3933615708293928,10
2005-01-21,0.2244934163191089,10
2005-01-24,0.320808070556113,10
2005-01-25,2.566500588343669,10
2005-01-26,0.1885755081342158,10
2005-01-27,0.5618988261208133,10
2005-01-28,3.727316608307284,10
2005-02-01,0.8814255086147628,10
2005-02-02,0.9081504102251494,10
2005-02-16,0.4097475798177611,10
2005-02-28,0.4175892146829672,10
