Trddt,Square,Stkcd
2005-04-08,2.407346799450235,1
2005-04-11,1.230280795799868,1
2005-04-12,0.2022796193036844,1
2005-04-13,1.977287891705669,1
2005-04-14,1.7612955322574535,1
2005-04-15,2.873990297806293,1
2005-04-18,2.304668214467288,1
2005-04-19,0.8624043018189461,1
2005-04-20,1.460301865943362,1
2005-04-25,1.425884159498504,1
2005-04-27,0.7017480613965437,1
2005-04-28,2.66771903980246,1
2005-04-29,5.953146562165375,1
2005-05-09,1.8588656769635417,1
2005-05-10,0.7525776536584404,1
2005-05-11,0.6691703129615603,1
2005-05-12,0.1267390755122825,1
2005-05-13,0.8099771666985424,1
2005-05-16,0.1982456379532861,1
2005-05-17,0.9531148112175022,1
2005-05-18,0.5439614749160648,1
2005-05-19,0.6777415000142246,1
2005-05-20,1.3895398340123308,1
2005-05-23,1.5006913043802943,1
2005-05-24,1.0686595257991365,1
2005-05-25,0.1826395719268294,1
2005-05-26,0.1401401910137964,1
2005-05-27,0.3868367837110399,1
2005-05-30,1.0065079885937975,1
2005-05-31,2.128316837795891,1
2005-06-01,0.1423434339708116,1
2005-06-02,1.6071810119265704,1
2005-06-03,0.2677186993931207,1
2005-06-06,0.5581256507088966,1
2005-06-07,0.2855228535095268,1
2005-06-08,0.2344548924093923,1
2005-06-09,0.2055590556773178,1
2005-06-10,0.3459175248842986,1
2005-06-13,0.6215668009806609,1
2005-06-14,0.6997794737967653,1
2005-06-15,0.7311996709639087,1
2005-06-16,0.2090684051701002,1
2005-06-20,1.1033816411174,1
2005-06-21,0.1955566746015621,1
2005-06-22,0.3676643825886222,1
2005-06-23,1.1096818010745693,1
2005-06-24,0.4614366887988649,1
2005-06-27,0.2371640067697799,1
2005-06-28,0.3856626696446827,1
2005-06-29,0.0771685256096243,1
2005-06-30,0.8697182323327837,1
2005-07-01,0.7115816385004079,1
2005-07-05,0.2260253577861776,1
2005-07-07,0.1099574595541849,1
2005-07-08,0.3889930033423749,1
2005-07-11,1.8132614137742165,1
2005-07-12,1.61754581160628,1
2005-07-13,0.1443210973474417,1
2005-07-14,0.2978723648007265,1
2005-07-15,0.4892444746137996,1
2005-07-18,1.078099662076215,1
2005-07-19,1.119139701691757,1
2005-07-20,0.677767889627132,1
2005-07-21,0.2429263552311569,1
2005-07-22,0.5945758385702117,1
2005-07-25,0.7305600276350869,1
2005-07-26,0.2078264221965152,1
2005-07-27,0.3182588445970242,1
2005-07-28,0.339429267294601,1
2005-07-29,0.3795723266891757,1
2005-08-01,0.8789066530774211,1
2005-08-03,0.5338202766019035,1
2005-08-05,0.4210958071614991,1
2005-08-10,0.4372958888416076,1
2005-08-11,0.8525135470983248,1
2005-08-16,0.2257563802148057,1
2005-08-17,0.7810661597062337,1
2005-08-18,0.6503867346306232,1
2005-08-22,0.1800424510053841,1
2005-08-23,0.4578573574102595,1
2005-08-26,0.2155295250502463,1
2005-08-29,0.1235663861100405,1
2005-08-30,0.205791585755287,1
2005-08-31,0.4160917918460437,1
2005-09-01,0.3552976020170152,1
2005-09-02,0.4889774797797297,1
2005-09-05,0.569633492760695,1
2005-09-07,0.1242809410338287,1
2005-09-09,0.6106787075595047,1
2005-09-13,0.4160195115824832,1
2005-09-14,0.1080956225096486,1
2005-09-19,1.6710349948320466,1
2005-09-20,0.17750900041303,1
2005-09-21,0.2366878255938363,1
2005-09-27,0.6175145333157397,1
2005-11-01,0.309939963591216,1
2005-11-02,0.2572154258831167,1
2005-11-03,0.2620658948583819,1
2005-11-04,0.0693547327718603,1
2005-11-09,0.731258913985068,1
2005-11-14,0.2391027328943298,1
2005-11-16,0.1915466966053714,1
2005-11-18,0.5289945687100472,1
2005-11-21,0.44457598681477,1
2005-11-22,0.6030762010029107,1
2005-11-24,1.1739129338734622,1
2005-11-25,2.8321615152728623,1
2005-11-28,1.0487572262205789,1
2005-11-30,1.154659598085314,1
2005-12-02,0.4597217840442623,1
2005-12-06,0.5269970995111666,1
2005-12-09,2.7464022737085583,1
2005-12-23,2.6715903806068613,1
2005-12-26,0.4750045459116734,1
2005-04-08,0.6280146007750681,10
2005-04-11,0.203337378429205,10
2005-04-13,0.1040728479699683,10
2005-04-14,1.5565803439391934,10
2005-04-15,0.2547919770399146,10
2005-04-19,2.109226966752571,10
2005-04-20,1.193179928004314,10
2005-04-21,4.192031269337428,10
2005-04-22,0.4643105817448862,10
2005-04-25,0.4350412362944916,10
2005-04-28,2.1534432213956336,10
2005-04-29,0.3682767445993536,10
2005-05-09,2.034627728934603,10
2005-05-10,0.8122025135092542,10
2005-05-11,2.1233506352910774,10
2005-05-16,0.5588463123436459,10
2005-05-17,0.3501415173016918,10
2005-05-18,1.1397045119413731,10
2005-05-19,0.7670450395585207,10
2005-06-03,0.6068597077348314,10
2005-06-06,0.4789776701997213,10
2005-06-07,0.2376325137078669,10
2005-06-08,0.4999168452046801,10
2005-06-09,0.8843363550995235,10
2005-06-10,0.2686334386876403,10
2005-06-13,0.1797099542074807,10
2005-06-15,0.170067837902683,10
2005-06-16,0.1663520154365884,10
2005-06-17,0.7488505349639594,10
2005-06-20,1.0477105295163365,10
2005-06-21,0.3171646214003855,10
2005-06-23,3.5950327378948845,10
2005-07-01,3.13586336898632,10
2005-07-04,0.7798008760089793,10
2005-07-05,1.0499037597415803,10
2005-07-08,0.4741436234689408,10
2005-07-13,0.1456463487060464,10
