Trddt,rvp,rvn,rv,RSJ,Stkcd
2005-01-07,0.0005889026866769839,0.00032926889282834676,0.0009181715795053307,0.2827726316561836,8
2005-01-12,0.0006414045552877484,0.00045071138400631564,0.001092115939294064,0.174608907736202,8
2005-01-13,0.001117977209679273,0.0010028574289094572,0.0021208346385887303,0.0542804133218137,8
2005-01-14,0.0005635342365504432,0.0007767872835069958,0.001340321520057439,-0.15910588897163552,8
2005-01-17,0.0006551112207542001,0.0008082572879953962,0.0014633685087495963,-0.10465311117843776,8
2005-01-19,0.0009427305044749786,0.0009064649945927515,0.0018491954990677302,0.01961150667980228,8
2005-01-20,0.001196852477028129,0.0010473555119714267,0.0022442079889995557,0.0666145766299257,8
2005-01-21,0.0013953223964118266,0.0009915529759283366,0.002386875372340163,0.16916233883113158,8
2005-01-24,0.0014078607141206467,0.0016586532050621072,0.003066513919182754,-0.08178423367740603,8
2005-01-25,0.000877519326771089,0.00019761743849200855,0.0010751367652630977,0.6323864184038959,8
2005-01-26,0.0005979931836478556,0.000893608836211175,0.001491602019859031,-0.1981866802454837,8
2005-01-27,0.0006104208309619367,0.00048123838379923365,0.0010916592147611703,0.11833587388438359,8
2005-01-28,0.0009363204808574318,0.0006075953233383197,0.0015439158041957515,0.21291650530797557,8
2005-02-01,0.0011518203772748667,0.001152850933890441,0.0023046713111653083,-0.00044715990978047706,8
2005-02-02,0.002813221592125603,0.0012191690817175223,0.004032390673843125,0.39531202191003173,8
2005-02-03,0.0006683375045558175,0.0011967577623488688,0.0018650952669046863,-0.2833207864336164,8
2005-02-04,0.0011793720815410067,0.000647088723394762,0.0018264608049357684,0.2914288424409762,8
2005-02-16,0.0010793647581635202,0.0009013396244962131,0.001980704382659733,0.08987970907008902,8
2005-02-18,0.0004170045465866994,0.00045104727380548625,0.0008680518203921857,-0.03921739050487371,8
2005-02-22,0.0022910967747390514,0.00048784854997235827,0.0027789453247114093,0.6488966187033416,8
2005-02-23,0.0032332914161272517,0.0014804111523246686,0.00471370256845192,0.3718690855749658,8
2005-02-24,0.0024310169793938167,0.0036408181312572764,0.006071835110651094,-0.19924802466082295,8
2005-02-28,0.0004902420041829534,0.0004888687498230807,0.000979110754006034,0.001402552626711476,8
2005-03-01,0.0005996568655323119,0.00036680561730781277,0.0009664624828401247,0.24093149228123542,8
2005-03-02,0.0009750469842846692,0.0014149151253422358,0.002389962109626905,-0.18404816515113456,8
2005-03-03,0.0007860921314642527,0.0010738269306656719,0.0018599190621299243,-0.15470286049539905,8
2005-03-07,0.0021890905506231897,0.000692358793905718,0.0028814493445289075,0.5194371226963821,8
2005-03-08,0.0011870613176657332,0.0013544392237749277,0.002541500541440661,-0.06585790692545575,8
2005-03-09,0.0004071110772142081,0.0011115765334391635,0.0015186876106533717,-0.4638646231675515,8
2005-03-10,0.0005963961365548509,0.0004684757964699683,0.001064871933024819,0.12012744079141874,8
2005-03-14,0.0006458249558016797,0.0005398623795332182,0.0011856873353348978,0.08936805944590132,8
2005-03-15,0.0003713573714110135,0.0001767500034984585,0.000548107374909472,0.35505336512703783,8
2005-03-16,0.0008592939580161529,0.0011407071634534007,0.0020000011214695535,-0.14070652381958268,8
2005-03-17,0.0007757224412621114,0.0016146313403755481,0.002390353781637659,-0.3509559570461116,8
2005-03-18,0.0019987351852175403,0.0015098612643422097,0.0035085964495597498,0.1393360359059456,8
2005-03-21,0.0009291163313329785,0.0008064531144123917,0.00173556944574537,0.07067606382521155,8
2005-03-22,0.0005066760786502983,0.0004696024870217769,0.0009762785656720753,0.03797439883666777,8
2005-03-23,0.0009734717123928468,0.00137029884244323,0.002343770554836077,-0.16931142394957566,8
2005-03-24,0.0010752491695899438,0.0007176485317987121,0.001792897701388656,0.19945401096462928,8
2005-03-25,0.0005725565236160577,0.0008667571993953182,0.001439313723011376,-0.2044034396918865,8
2005-03-28,0.0004151551290415418,0.0009377675106673646,0.001352922639708906,-0.3862840093638079,8
2005-03-29,0.00041831352448708426,0.0003159275233781687,0.0007342410478652528,0.13944467066584562,8
2005-03-30,0.0006690875317944677,0.0010814071178088314,0.0017504946496032991,-0.23554461369408042,8
2005-03-31,0.0011843196279031165,0.0004491908893423274,0.0016335105172454439,0.4500300002967976,8
2005-04-04,0.0006773320500973906,0.00038211674031466455,0.0010594487904120552,0.278649909702485,8
2005-04-05,0.0008051945570287411,0.0006420785834551659,0.0014472731404839068,0.11270572845636873,8
2005-04-06,0.0007247041677223472,0.0007657018619587851,0.0014904060296811327,-0.0275077350869341,8
2005-04-07,0.0014024149028023076,0.0006688437761408828,0.00207125867894319,0.35416683300789437,8
2005-04-08,0.0006342232739869839,0.00045218208400151297,0.0010864053579884968,0.1675628609955718,8
2005-04-11,0.0019574711684250293,0.0008716688478470151,0.002829140016272044,0.38379235892636204,8
2005-04-12,0.0005440560457360162,0.0008260764129436721,0.0013701324586796884,-0.20583438150164066,8
2005-04-13,0.0004594175358757861,0.0005136975248798994,0.0009731150607556855,-0.05577962071819284,8
2005-04-14,0.0006702907527427843,0.0011282789532587735,0.0017985697060015576,-0.2546402282812566,8
2005-04-15,0.0007026580142896299,0.0007849600571154755,0.0014876180714051054,-0.05532471298100627,8
2005-04-18,0.001278800124526661,0.003344848200066973,0.004623648324593634,-0.4468436893331185,8
2005-04-19,0.0008255242692414054,0.000875211678301793,0.0017007359475431983,-0.02921524010365253,8
2005-04-20,0.0009189997745156684,0.0007406079804276702,0.0016596077549433385,0.10749033532570398,8
2005-04-21,0.0009421022081249631,0.0021526674128890372,0.003094769621014001,-0.39116488560057416,8
2005-04-22,0.0004979978966153717,0.0013540237817450717,0.0018520216783604433,-0.46221159024851266,8
2005-04-25,0.0006009882958024418,0.001576864459300866,0.002177852755103308,-0.4480909745673476,8
2005-04-27,0.000582354817398632,0.0006978423793699508,0.0012801971967685828,-0.09021075992263333,8
2005-04-28,0.0035241190909649006,0.0034167555487220965,0.006940874639686997,0.015468301592556317,8
2005-04-29,0.0008370723458582168,0.0007995790480320614,0.001636651393890278,0.022908542384847592,8
2005-05-09,0.00039799299979051324,0.0019671756349934682,0.002365168634783982,-0.6634548641163903,8
2005-05-10,0.0022828104544823672,0.002964259497289277,0.005247069951771644,-0.1298722999827403,8
2005-05-11,0.0015540584784887205,0.0012190992290122362,0.0027731577075009563,0.12078622451599925,8
2005-05-12,0.0007774261780591001,0.0005690768403191894,0.0013465030183782895,0.1547336581471937,8
2005-05-13,0.002238998088908665,0.0005950159692558912,0.002834014058164556,0.5800896134994813,8
2005-05-16,0.0029770093231354694,0.002365721798418563,0.005342731121554032,0.11441480224426907,8
2005-05-17,0.0010906143179773477,0.0008370748720713841,0.0019276891900487318,0.13152506494034663,8
2005-05-18,0.0012828604236466117,0.0005891063678736392,0.0018719667915202507,0.3706016895788868,8
2005-05-19,0.0006942242976382437,0.0007839742760854785,0.0014781985737237222,-0.06071577935645417,8
2005-05-20,0.0004025748867556466,0.0005492994446680187,0.0009518743314236653,-0.15414278237015214,8
2005-05-23,0.0008290393244793117,0.0025267908225609444,0.0033558301470402556,-0.5059110335423264,8
2005-05-24,0.0015280629380821278,0.00045866294567249483,0.0019867258837546224,0.5382725423542692,8
2005-05-25,0.0008292217745270678,0.000615569300497069,0.001444791075024137,0.14787776428258284,8
2005-05-26,0.0020568352911769492,0.0008998940867048204,0.00295672937788177,0.3912908679187179,8
2005-05-27,0.001202787476903868,0.0012503915547218628,0.002453179031625731,-0.019405056542672064,8
2005-05-30,0.001170125795347641,0.000605113848611353,0.001775239643958994,0.3182736193724497,8
2005-05-31,0.00036316442203506295,0.0005253610471176026,0.0008885254691526656,-0.18254583657260495,8
2005-06-01,0.0007731117370199176,0.0005945923309417212,0.0013677040679616389,0.1305248776105881,8
2005-06-02,0.00054761162477031,0.0007272461793637729,0.001274857804134083,-0.14090556139747326,8
2005-06-03,0.0010738324782551627,0.001069686995981172,0.0021435194742363346,0.0019339606305502357,8
2005-06-06,0.0015158617984540686,0.0016067162577240745,0.003122578056178143,-0.02909597698934918,8
2005-06-07,0.001520297818478598,0.0006162667698912193,0.002136564588369817,0.42312366942164276,8
2005-06-08,0.0013209796629772782,0.0004806925206844579,0.001801672183661736,0.46639291537765354,8
2005-06-09,0.0024492071187633955,0.0011502956989881223,0.003599502817751518,0.3608585645132672,8
2005-06-10,0.0010452962368606923,0.0007217287044157766,0.001767024941276469,0.1831142984383548,8
2005-06-13,0.0008827682750657442,0.00040958199403256785,0.001292350269098312,0.36614398770027257,8
2005-06-15,0.0003211593283902757,0.0002934204476817326,0.0006145797760720082,0.04513471121004322,8
2005-06-16,0.0010243555281601571,0.000760181578667005,0.0017845371068271622,0.1480349993746239,8
2005-06-17,0.00023429440196598802,0.0003237784858025893,0.0005580728877685772,-0.1603447968855794,8
2005-06-20,0.001762795987745572,0.001465197273318754,0.0032279932610643266,0.09219310276028715,8
2005-06-21,0.00019422192588661828,0.000270887408896141,0.00046510933478275925,-0.16483324946666833,8
2005-06-22,0.00038125900986458387,0.00041441415119870345,0.0007956731610632873,-0.04166929708903735,8
2005-06-23,0.00047269968808781,0.0004749761952222829,0.0009476758833100929,-0.0024022001346297515,8
2005-06-27,0.00036353370492562555,0.00022665491195385706,0.0005901886168794826,0.23192381055312586,8
2005-06-29,0.0001343623939917194,0.00019632370297166028,0.00033068609696337967,-0.18737198070592764,8
2005-06-30,0.0002893302448739845,0.0005768306823110251,0.0008661609271850097,-0.3319249673053323,8
2005-07-01,0.00031888588929731854,0.0019752267461209,0.002294112635418219,-0.7219963097067502,8
2005-07-04,0.0013453452035449823,0.002238126573471159,0.003583471777016141,-0.249138663698245,8
2005-07-05,0.00102633658023983,0.0004532595483932825,0.0014795961286331125,0.38731990490943646,8
2005-07-06,0.0008823033546887253,0.000801270007566608,0.0016835733622553332,0.04813175887599227,8
2005-07-07,0.0007062591820716415,0.0003131488141194354,0.001019407996191077,0.3856261373473882,8
2005-07-08,0.0008591943927991299,0.0018906884934813866,0.0027498828862805164,-0.3751047383975878,8
2005-07-11,0.00023743245399055892,0.0008126361073661208,0.0010500685613566798,-0.5477772352620515,8
2005-07-12,0.0018324590261979126,0.0008328892661668565,0.0026653482923647692,0.3750240682969844,8
2005-07-13,0.0030557684369713184,0.0015550139458680849,0.004610782382839403,0.3254880335903083,8
2005-07-14,0.0005598207407983082,0.0007721652337523903,0.0013319859745506983,-0.15941946612892044,8
2005-07-15,0.000549627489193836,0.0009697484308308671,0.0015193759200247032,-0.2765088850626252,8
2005-07-18,0.00099750820580654,0.001249988777640637,0.002247496983447177,-0.11233855871381244,8
2005-07-19,0.001265319418433256,0.0011128321244847467,0.0023781515429180024,0.06412009125432208,8
2005-07-20,0.0006701259260907669,0.0007005052831448422,0.0013706312092356095,-0.02216450117972845,8
2005-07-22,0.0009914942425305944,0.0006792127912811879,0.0016707070338117824,0.18691574580668663,8
2005-07-25,0.0005092780765700176,0.0005001493497220448,0.0010094274262920624,0.009043470199244981,8
2005-07-26,0.0012413650947285216,0.0005388305392836413,0.0017801956340121631,0.39463896103459395,8
2005-07-28,0.000927106225094685,0.0005877259426039883,0.0015148321676986733,0.2240382068241142,8
2005-07-29,0.00027709600608877077,0.00044680613832038423,0.0007239021444091551,-0.23443794654059208,8
2005-08-01,0.0003315888658236092,0.0002951571235145253,0.0006267459893381346,0.05812840118459646,8
2005-08-02,0.0003354623989314483,0.0002352535753857188,0.0005707159743171672,0.17558440284701032,8
2005-08-03,0.0008216381577781956,0.00044141163133119143,0.0012630497891093872,0.3010384307297283,8
2005-08-04,0.00029502641379013496,0.0003804085510164929,0.0006754349648066277,-0.12641059713395536,8
2005-08-05,0.00041810579141549287,0.00014733178315617422,0.0005654375745716672,0.4788751587024202,8
2005-08-08,0.001286320689518069,0.000729764230066632,0.002016084919584701,0.2760580440064418,8
2005-08-09,0.0012499434209593565,0.00030275789963638624,0.0015527013205957423,0.6100242904150767,8
2005-08-10,0.00044915061081569484,0.00041782422756369653,0.0008669748383793915,0.03613297856550915,8
2005-08-11,0.0008002936952221972,0.0002577858198340369,0.0010580795150562337,0.512728833389547,8
2005-08-16,0.0009183435449212562,0.0009132992409149665,0.001831642785836223,0.002753978038347017,8
2005-08-17,0.003930035313584321,0.0008158136058481538,0.004745848919432475,0.6561990827361981,8
2005-08-18,0.004731043891449125,0.003661698522383886,0.008392742413833011,0.12741310483957335,8
2005-08-19,0.003264131682175475,0.0015848347422817266,0.004848966424457201,0.34632059554459194,8
2005-08-22,0.0011208022280109933,0.0007533792583260385,0.0018741814863370316,0.1960444985523038,8
2005-08-23,0.0005557941754908267,0.0005452556792727379,0.0011010498547635646,0.009571316114792816,8
2005-08-24,0.0006740295446581112,0.0005298962895572112,0.0012039258342153225,0.11971938055041496,8
2005-08-25,0.0008599636196282386,0.0006159484695905148,0.0014759120892187533,0.1653317645544111,8
2005-08-26,0.000830895536828137,0.0007372448213730523,0.0015681403582011892,0.059720875727292164,8
2005-08-29,0.0004112920576366063,0.0004250611513073507,0.000836353208943957,-0.01646325203693581,8
2005-08-30,0.0003008866224529325,0.00036841094371784796,0.0006692975661707805,-0.10088834126685842,8
2005-08-31,0.0005019544098178748,0.00018605156909333472,0.0006880059789112097,0.4591571155013302,8
2005-09-01,0.0005819889420198662,0.00031940493718485947,0.0009013938792047254,0.29130883944616665,8
2005-09-02,0.0004789816520190686,0.00029701085878726884,0.0007759925108063374,0.23450070805801082,8
2005-09-05,0.0005383729284779417,0.00019771233383486248,0.0007360852623128042,0.4628004554427736,8
2005-09-06,0.00043433063029424645,0.0013078833673342825,0.001742213997628529,-0.5014038104556046,8
2005-09-07,0.0006427411844124991,0.0004496689366778694,0.0010924101210903685,0.1767397097547195,8
2005-09-09,0.00018962048348707993,0.0002088885603282104,0.00039850904381529033,-0.048350412970957,8
2005-09-12,0.00023300337549396772,0.0002039130590012768,0.00043691643449524455,0.06658096193222401,8
