,09:35:00,09:40:00,09:45:00,09:50:00,09:55:00,10:00:00,10:05:00,10:10:00,10:15:00,10:20:00,10:25:00,10:30:00,10:35:00,10:40:00,10:45:00,10:50:00,10:55:00,11:00:00,11:05:00,11:10:00,11:15:00,11:20:00,11:25:00,11:30:00,13:05:00,13:10:00,13:15:00,13:20:00,13:25:00,13:30:00,13:35:00,13:40:00,13:45:00,13:50:00,13:55:00,14:00:00,14:05:00,14:10:00,14:15:00,14:20:00,14:25:00,14:30:00,14:35:00,14:40:00,14:45:00,14:50:00,14:55:00,15:00:00
2005-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6774623545909157,0.2695077112674677,-0.14711354002772595,-0.26514225980640305,0.057676050977333845,0.11697236458257862,0.009488481205653815,-0.22694376922380774,-0.1956040572952723,0.08845431038301495,0.08783511780208043,0.08963739188770731,-0.006904355242282492,0.12912231431568322,0.21134263700158065,0.12919082346412908,0.10278115033834649,0.12957433016203357,0.12360060260030035
2005-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215597339586892,0.4382560985468095,0.3990250165689547,0.377260699542189,0.31563642130289904,0.3838983356209289,0.4517975606273628,0.4600864317838763,0.4539916524935959,0.4626454379987743,0.4647411283441178,0.4852246715082125,0.7106962682659004,0.7275171163055916,0.7645279487847773,0.7541260465644196,0.8061941890973306,0.8101932550109288,0.7581155429814395
2005-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8084867356220824,-0.8125909556061554,-0.8290384580034249,-0.7914838699964037,-0.9306694044855475,-0.9202613726663249,-0.7565125243485157,-0.35990155779824995,-0.3534857848931158,-0.4377590423352451,-0.4362948289302369,-0.3976218301001106,-0.34874247969062644,-0.2945178498918038,-0.300681403166196,-0.4021118137388135,-0.3897726683194744,-0.36531515500286676,-0.0658441106660017
2005-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6215781141195473,0.06305561896950619,-0.0850872556171249,-0.00496852421901685,0.09819519407619107,0.25532811129666594,0.3346186117339905,0.3420503214606913,0.3125303840827392,0.4224557388144077,0.526993660750328,0.5236396864086122,0.49157344071624526,0.5133043163431446,0.499128048144874,0.6323357232243912,0.6182737497679168,0.549950254073896,0.7884915920010239
2005-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2777325365237152,-0.042231754562368454,-0.1529904549611968,0.13293651185412483,0.24032365618701568,0.23085593056457732,-0.003835186548602238,-0.2897459916958306,-0.3536955949319199,-0.5231699498776743,-0.8487177390327354,-0.78374579378551,0.6596638872052785,0.8885155036277698,0.937507499483292,0.864930639484996,0.836577655293363,0.7671882236240617,0.8980081692889448
2005-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9612086440228244,-0.9262117081821659,-0.34656893205305483,-0.17557783849863784,-0.2102753240098774,-0.17781346231641637,-0.22243551387467844,-0.22030764284425133,-0.06139152044971458,0.07947506829079741,0.02238191905219408,-0.05320291572314681,-0.12892255413030576,-0.08816817908323579,-0.44855896964853315,-0.2507891899518062,-0.22874735580252198,-0.24621637297452723,-0.20267382919011692
2005-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4195981918280601,-0.33069938503180263,-0.28510617802217125,-0.31711904795088514,-0.2963766171260043,-0.3130093951943035,-0.3420105566209562,-0.3376850718604054,-0.2921472098256905,-0.18571333441231133,0.05467752455923444,0.045765083833411345,0.024030283322601955,0.010407763924058514,0.010570199669860765,0.18265089910279358,0.20998094717842358,0.09520504243536862,0.13609089898365942
