stkcd,date,time,open,high,low,close,volume,turnover
300,2005-04-08,10:23:00,981.694,981.994,981.613,981.994,48267.0,29566380.0
300,2005-04-08,10:24:00,981.987,982.708,981.987,982.593,51535.0,32843586.0
300,2005-04-08,10:25:00,982.719,983.001,982.712,983.001,55590.0,37918783.0
300,2005-04-08,10:26:00,982.974,983.146,982.859,983.066,43361.0,28592705.0
300,2005-04-08,10:27:00,983.153,983.183,982.99,983.174,38787.0,25865453.0
300,2005-04-08,10:28:00,982.955,983.167,982.955,983.049,43677.0,28761110.0
300,2005-04-08,10:29:00,982.843,983.219,982.843,983.005,41268.0,26429093.0
300,2005-04-08,10:30:00,983.049,983.566,983.049,983.566,41196.0,28234236.0
300,2005-04-08,10:31:00,983.434,983.627,983.263,983.554,51730.0,35029450.0
300,2005-04-08,10:32:00,983.68,983.805,983.573,983.805,53159.0,39153083.0
300,2005-04-08,10:33:00,983.684,983.839,983.624,983.624,52954.0,37930549.0
300,2005-04-08,10:34:00,983.659,983.766,983.397,983.483,35485.0,23234629.0
300,2005-04-08,10:35:00,983.496,983.747,983.496,983.747,40601.0,27415933.0
300,2005-04-08,10:36:00,983.669,983.736,983.532,983.654,39098.0,25390642.0
300,2005-04-08,10:37:00,983.627,984.075,983.627,984.073,42171.0,28967394.0
300,2005-04-08,10:38:00,984.258,984.597,984.035,984.597,59017.0,38956596.0
300,2005-04-08,10:39:00,984.563,985.461,984.563,985.447,54811.0,37763271.0
300,2005-04-08,10:40:00,985.415,986.963,985.415,986.963,78695.0,49925784.0
300,2005-04-08,10:41:00,986.994,988.177,986.994,988.177,97749.0,64589752.0
300,2005-04-08,10:42:00,988.253,989.337,988.253,989.337,95147.0,65977176.0
300,2005-04-08,10:43:00,989.497,990.369,989.497,990.369,128813.0,74766595.0
300,2005-04-08,10:44:00,990.496,991.229,990.496,991.229,113042.0,67437646.0
300,2005-04-08,10:45:00,991.193,991.606,991.193,991.46,90317.0,57101955.0
300,2005-04-08,10:46:00,991.569,991.604,991.147,991.147,83457.0,50521327.0
300,2005-04-08,10:47:00,991.38,991.423,990.925,990.937,92047.0,58861884.0
300,2005-04-08,10:48:00,991.168,991.168,990.416,990.416,67543.0,47596560.0
300,2005-04-08,10:49:00,990.045,990.045,989.463,989.463,55187.0,33616171.0
300,2005-04-08,10:50:00,989.464,989.464,988.834,988.834,48169.0,29503541.0
300,2005-04-08,10:51:00,988.654,988.756,988.047,988.047,39058.0,24875201.0
300,2005-04-08,10:52:00,988.128,988.169,987.844,987.844,48923.0,35792328.0
300,2005-04-08,10:53:00,987.901,987.901,987.689,987.689,41283.0,28605734.0
300,2005-04-08,10:54:00,987.696,987.818,987.609,987.713,34568.0,23096251.0
300,2005-04-08,10:55:00,987.822,987.913,987.813,987.883,29382.0,19620209.0
300,2005-04-08,10:56:00,987.929,988.117,987.929,988.018,32619.0,20665575.0
300,2005-04-08,10:57:00,988.026,988.422,988.026,988.294,32036.0,21295397.0
300,2005-04-08,10:58:00,988.308,988.416,988.23,988.267,40558.0,25748421.0
300,2005-04-08,10:59:00,988.367,988.367,988.118,988.211,36898.0,23958358.0
300,2005-04-08,11:00:00,988.223,988.239,987.987,988.073,40129.0,26859189.0
300,2005-04-08,11:01:00,988.045,988.208,987.614,987.712,43349.0,29530454.0
300,2005-04-08,11:02:00,987.637,987.637,987.195,987.195,43851.0,26610267.0
300,2005-04-08,11:03:00,987.073,987.073,986.615,986.615,47589.0,30010371.0
300,2005-04-08,11:04:00,986.492,986.492,985.958,985.958,49236.0,29916870.0
300,2005-04-08,11:05:00,985.818,985.818,985.515,985.515,38237.0,24264584.0
300,2005-04-08,11:06:00,985.508,985.51,985.259,985.259,39360.0,25772407.0
300,2005-04-08,11:07:00,985.285,985.285,984.915,984.915,55066.0,35362773.0
300,2005-04-08,11:08:00,984.955,984.957,984.708,984.796,53031.0,31068473.0
300,2005-04-08,11:09:00,984.891,985.108,984.891,984.979,34063.0,24226359.0
300,2005-04-08,11:10:00,984.929,985.071,984.856,985.071,37624.0,24564294.0
300,2005-04-08,11:11:00,985.039,985.427,985.039,985.427,30230.0,20436741.0
300,2005-04-08,11:12:00,985.473,985.587,985.388,985.587,27728.0,18904077.0
300,2005-04-08,11:13:00,985.489,985.964,985.489,985.921,33674.0,24037685.0
300,2005-04-08,11:14:00,985.89,986.199,985.847,985.987,27977.0,22010287.0
300,2005-04-08,11:15:00,986.027,986.327,986.027,986.266,35881.0,22865312.0
300,2005-04-08,11:16:00,986.377,986.472,986.302,986.459,34852.0,22522943.0
300,2005-04-08,11:17:00,986.473,986.667,986.432,986.659,35475.0,25248726.0
300,2005-04-08,11:18:00,986.623,986.878,986.623,986.697,29980.0,20910493.0
300,2005-04-08,11:19:00,986.857,986.918,986.649,986.757,26874.0,17381019.0
300,2005-04-08,11:20:00,986.74,986.884,986.627,986.761,30622.0,22344058.0
300,2005-04-08,11:21:00,986.871,986.871,986.451,986.451,33854.0,21661885.0
300,2005-04-08,11:22:00,986.484,986.685,986.484,986.502,21556.0,15027764.0
300,2005-04-08,11:23:00,986.534,986.626,986.371,986.434,26606.0,16542665.0
300,2005-04-08,11:24:00,986.396,986.583,986.396,986.407,34382.0,26273494.0
300,2005-04-08,11:25:00,986.354,986.354,985.995,985.995,32840.0,21547599.0
300,2005-04-08,11:26:00,986.071,986.294,985.935,986.045,35315.0,23493647.0
300,2005-04-08,11:27:00,985.979,986.181,985.958,985.958,30960.0,19865115.0
300,2005-04-08,11:28:00,986.004,986.202,986.004,986.119,26197.0,16489445.0
300,2005-04-08,11:29:00,986.189,986.431,986.189,986.395,24146.0,15895517.0
300,2005-04-08,13:00:00,986.615,986.686,986.481,986.616,99406.0,59908240.0
300,2005-04-08,13:01:00,986.508,986.837,986.508,986.637,27551.0,17234979.0
300,2005-04-08,13:02:00,986.736,987.215,986.736,986.949,27199.0,17126102.0
300,2005-04-08,13:03:00,986.923,987.416,986.923,987.416,24757.0,16211971.0
300,2005-04-08,13:04:00,987.437,987.437,987.258,987.381,28360.0,19882370.0
300,2005-04-08,13:05:00,987.603,987.718,987.482,987.617,26034.0,16107920.0
300,2005-04-08,13:06:00,987.62,987.796,987.545,987.755,27572.0,17636195.0
300,2005-04-08,13:07:00,987.68,987.912,987.627,987.627,32094.0,19452996.0
300,2005-04-08,13:08:00,987.741,987.873,987.666,987.865,24430.0,15904987.0
300,2005-04-08,13:09:00,987.584,987.919,987.584,987.899,36803.0,23518966.0
300,2005-04-08,13:10:00,987.758,987.795,987.539,987.539,24468.0,15909141.0
300,2005-04-08,13:11:00,987.734,987.758,987.543,987.543,37593.0,23091722.0
300,2005-04-08,13:12:00,987.628,987.64,987.482,987.518,32712.0,22611215.0
300,2005-04-08,13:13:00,987.545,987.545,987.255,987.321,46983.0,29386217.0
300,2005-04-08,13:14:00,987.27,987.362,987.215,987.263,28914.0,16878925.0
300,2005-04-08,13:15:00,987.363,987.363,987.074,987.101,30560.0,19091646.0
300,2005-04-08,13:16:00,987.149,987.149,987.08,987.139,35810.0,22670376.0
300,2005-04-08,13:17:00,987.23,987.255,986.982,987.095,33188.0,19636516.0
300,2005-04-08,13:18:00,987.228,987.282,987.066,987.229,33484.0,22068055.0
300,2005-04-08,13:19:00,987.336,987.392,987.213,987.356,41256.0,25171458.0
300,2005-04-08,13:20:00,987.562,987.831,987.438,987.831,34397.0,20966635.0
300,2005-04-08,13:21:00,987.772,988.263,987.772,988.247,36888.0,22800536.0
300,2005-04-08,13:22:00,988.457,989.188,988.457,989.188,66591.0,43390489.0
300,2005-04-08,13:23:00,989.441,990.314,989.441,990.314,73176.0,45433855.0
300,2005-04-08,13:24:00,990.557,991.569,990.557,991.569,76906.0,45079489.0
300,2005-04-08,13:25:00,991.926,992.682,991.926,992.682,104736.0,66227985.0
300,2005-04-08,13:26:00,992.88,993.732,992.88,993.705,83163.0,55680197.0
300,2005-04-08,13:27:00,993.8,994.364,993.8,994.364,106232.0,70409703.0
300,2005-04-08,13:28:00,994.469,994.686,994.274,994.686,90795.0,54091304.0
300,2005-04-08,13:29:00,994.837,994.94,994.691,994.815,106002.0,63815060.0
300,2005-04-08,13:30:00,994.708,994.818,994.653,994.653,76993.0,48461317.0
300,2005-04-08,13:31:00,994.657,994.657,994.192,994.198,61619.0,40609598.0
300,2005-04-08,13:32:00,994.199,994.199,993.73,993.798,61482.0,39803694.0
300,2005-04-08,13:33:00,993.85,993.85,993.271,993.271,44459.0,28476381.0
300,2005-04-08,13:34:00,993.304,993.304,992.716,992.716,42113.0,27521750.0
300,2005-04-08,13:35:00,992.721,992.731,992.512,992.63,50282.0,30576721.0
300,2005-04-08,13:36:00,992.65,992.839,992.65,992.798,54120.0,35454657.0
300,2005-04-08,13:37:00,992.772,992.823,992.712,992.73,37085.0,23103953.0
300,2005-04-08,13:38:00,992.703,993.028,992.647,993.028,43506.0,27548838.0
300,2005-04-08,13:39:00,992.91,993.433,992.91,993.223,43679.0,29505231.0
300,2005-04-08,13:40:00,993.574,993.663,993.314,993.663,46121.0,28013137.0
300,2005-04-08,13:41:00,993.648,993.828,993.46,993.828,46668.0,27596001.0
300,2005-04-08,13:42:00,993.957,994.07,993.919,993.971,51131.0,34718537.0
300,2005-04-08,13:43:00,994.063,994.286,994.014,994.149,32492.0,20103755.0
300,2005-04-08,13:44:00,994.072,994.207,993.889,994.079,44313.0,28768106.0
300,2005-04-08,13:45:00,994.021,994.282,994.021,994.217,36734.0,25865892.0
300,2005-04-08,13:46:00,994.115,994.115,993.893,993.909,53891.0,33262427.0
300,2005-04-08,13:47:00,993.869,993.914,993.688,993.688,37964.0,24428234.0
300,2005-04-08,13:48:00,993.643,993.643,993.345,993.345,50408.0,33806102.0
300,2005-04-08,13:49:00,993.308,993.425,993.074,993.093,45458.0,30648715.0
300,2005-04-08,13:50:00,993.045,993.138,992.994,993.018,46127.0,32614048.0
300,2005-04-08,13:51:00,992.84,992.956,992.504,992.512,48851.0,33771589.0
300,2005-04-08,13:52:00,992.552,992.594,992.142,992.246,49085.0,32668726.0
300,2005-04-08,13:53:00,992.028,992.028,991.275,991.275,50723.0,32783853.0
300,2005-04-08,13:54:00,991.198,991.585,991.019,991.019,50823.0,31136072.0
300,2005-04-08,13:55:00,991.183,991.347,991.052,991.347,39289.0,26378433.0
300,2005-04-08,13:56:00,991.368,991.48,991.217,991.48,40005.0,23854293.0
300,2005-04-08,13:57:00,991.349,991.743,991.349,991.743,44197.0,27538231.0
300,2005-04-08,13:58:00,991.873,991.977,991.753,991.899,43412.0,26648466.0
300,2005-04-08,13:59:00,991.965,992.474,991.965,992.474,40649.0,27441731.0
300,2005-04-08,14:00:00,992.532,992.869,992.463,992.869,50608.0,28803909.0
300,2005-04-08,14:01:00,992.859,993.253,992.859,993.253,66290.0,36840796.0
300,2005-04-08,14:02:00,993.263,993.775,993.263,993.775,72194.0,43883016.0
300,2005-04-08,14:03:00,993.808,994.345,993.808,994.345,67331.0,44992579.0
300,2005-04-08,14:04:00,994.454,994.605,994.271,994.604,65340.0,37941213.0
300,2005-04-08,14:05:00,994.62,994.899,994.424,994.758,68586.0,42206520.0
300,2005-04-08,14:06:00,994.823,995.353,994.823,995.353,75939.0,47488552.0
300,2005-04-08,14:07:00,995.338,995.975,995.338,995.896,126667.0,68638785.0
300,2005-04-08,14:08:00,995.832,996.383,995.832,996.383,78126.0,47141466.0
300,2005-04-08,14:09:00,996.703,997.212,996.692,997.212,85251.0,50293583.0
300,2005-04-08,14:10:00,997.172,997.445,997.172,997.328,93083.0,53436603.0
300,2005-04-08,14:11:00,997.616,998.002,997.543,998.002,102125.0,58737523.0
300,2005-04-08,14:12:00,998.114,998.349,998.094,998.297,93316.0,52322568.0
300,2005-04-08,14:13:00,998.403,998.458,998.256,998.256,84442.0,50949563.0
300,2005-04-08,14:14:00,998.408,998.458,998.132,998.179,87539.0,51319428.0
300,2005-04-08,14:15:00,998.312,998.312,997.944,997.953,76934.0,45152071.0
300,2005-04-08,14:16:00,997.986,997.986,997.524,997.524,66603.0,38779247.0
300,2005-04-08,14:17:00,997.589,997.589,997.101,997.101,67744.0,38523859.0
300,2005-04-08,14:18:00,997.168,997.168,996.592,996.61,55304.0,34427047.0
300,2005-04-08,14:19:00,996.593,996.649,996.107,996.167,50398.0,29033715.0
300,2005-04-08,14:20:00,996.249,996.249,995.928,996.14,41945.0,27585957.0
300,2005-04-08,14:21:00,996.172,996.172,995.874,995.985,44416.0,30042729.0
300,2005-04-08,14:22:00,995.996,996.059,995.935,996.05,44123.0,27122498.0
300,2005-04-08,14:23:00,996.067,996.313,996.067,996.255,56217.0,34703956.0
300,2005-04-08,14:24:00,996.262,996.475,996.262,996.302,55467.0,35133419.0
300,2005-04-08,14:25:00,996.077,996.545,996.077,996.486,54465.0,34242913.0
300,2005-04-08,14:26:00,996.484,996.739,996.484,996.654,51776.0,33277982.0
300,2005-04-08,14:27:00,996.594,996.825,996.528,996.546,61175.0,38154644.0
300,2005-04-08,14:28:00,996.615,996.87,996.47,996.813,54332.0,34788165.0
300,2005-04-08,14:29:00,996.708,996.845,996.643,996.652,57484.0,38076611.0
300,2005-04-08,14:30:00,996.589,996.744,996.119,996.226,44328.0,29153749.0
300,2005-04-08,14:31:00,996.463,996.469,996.191,996.25,68288.0,41875646.0
300,2005-04-08,14:32:00,996.205,996.208,995.905,995.998,47509.0,28839975.0
300,2005-04-08,14:33:00,995.986,996.017,995.571,995.571,50786.0,31633560.0
300,2005-04-08,14:34:00,995.691,995.691,995.282,995.305,43936.0,27745039.0
300,2005-04-08,14:35:00,995.357,995.458,994.975,995.101,58914.0,36037573.0
300,2005-04-08,14:36:00,995.136,995.17,994.988,995.004,54195.0,32106973.0
300,2005-04-08,14:37:00,995.006,995.316,995.006,995.278,58537.0,37571834.0
300,2005-04-08,14:38:00,995.212,995.639,995.212,995.639,69405.0,42465855.0
300,2005-04-08,14:39:00,995.625,996.156,995.625,996.156,94685.0,59888180.0
300,2005-04-08,14:40:00,996.175,996.836,996.173,996.836,104234.0,61325290.0
300,2005-04-08,14:41:00,996.851,997.735,996.851,997.714,125620.0,74042443.0
300,2005-04-08,14:42:00,997.919,998.763,997.919,998.702,128425.0,74382980.0
300,2005-04-08,14:43:00,999.078,1000.186,999.078,1000.186,181070.0,105876987.0
300,2005-04-08,14:44:00,1000.252,1001.234,1000.252,1001.234,164867.0,96627993.0
300,2005-04-08,14:45:00,1001.373,1002.0,1001.373,1002.0,192628.0,104144622.0
300,2005-04-08,14:46:00,1002.175,1002.479,1002.025,1002.479,167616.0,102663818.0
300,2005-04-08,14:47:00,1002.472,1002.735,1002.382,1002.698,154100.0,92947905.0
300,2005-04-08,14:48:00,1002.674,1002.674,1002.3,1002.465,134657.0,77434144.0
300,2005-04-08,14:49:00,1002.302,1002.444,1002.074,1002.142,140509.0,79324264.0
300,2005-04-08,14:50:00,1001.812,1002.24,1001.679,1001.698,121845.0,70650635.0
300,2005-04-08,14:51:00,1001.768,1001.768,1001.461,1001.461,99481.0,59964563.0
300,2005-04-08,14:52:00,1001.576,1001.576,1001.045,1001.118,146371.0,88253184.0
300,2005-04-08,14:53:00,1001.132,1001.444,1001.132,1001.326,110092.0,67772881.0
300,2005-04-08,14:54:00,1001.399,1001.498,1001.24,1001.423,154494.0,101936858.0
300,2005-04-08,14:55:00,1001.359,1001.506,1001.359,1001.407,134001.0,80269530.0
300,2005-04-08,14:56:00,1001.548,1001.8,1001.548,1001.665,147765.0,89252029.0
300,2005-04-08,14:57:00,1001.699,1002.0,1001.699,1001.896,186951.0,111031375.0
300,2005-04-08,14:58:00,1001.842,1002.768,1001.842,1002.768,195247.0,115774603.0
300,2005-04-08,14:59:00,1002.873,1003.605,1002.855,1003.605,194824.0,111781698.0
300,2005-04-11,09:30:00,1003.621,1003.621,1001.559,1001.559,169581.0,101900360.0
300,2005-04-11,09:31:00,1001.734,1001.734,999.871,999.871,85717.0,52508829.0
300,2005-04-11,09:32:00,999.818,999.82,998.568,998.568,80013.0,50290186.0
300,2005-04-11,09:33:00,998.221,998.221,997.15,997.15,91984.0,57447112.0
300,2005-04-11,09:34:00,996.924,996.952,996.699,996.699,86850.0,54823471.0
300,2005-04-11,09:35:00,996.662,996.662,995.948,995.948,83734.0,53436952.0
300,2005-04-11,09:36:00,996.033,996.949,995.868,996.949,87303.0,54287670.0
300,2005-04-11,09:37:00,996.818,997.305,996.576,997.305,81659.0,51936898.0
300,2005-04-11,09:38:00,997.465,998.0,997.465,997.993,77536.0,48750503.0
300,2005-04-11,09:39:00,998.07,998.689,998.07,998.657,81590.0,52517228.0
300,2005-04-11,09:40:00,998.909,999.857,998.909,999.832,92079.0,65794867.0
300,2005-04-11,09:41:00,999.982,1000.493,999.982,1000.454,90416.0,57193289.0
300,2005-04-11,09:42:00,1000.875,1001.195,1000.752,1001.181,100460.0,65680410.0
300,2005-04-11,09:43:00,1001.238,1001.66,1001.238,1001.566,96291.0,59809357.0
300,2005-04-11,09:44:00,1001.81,1002.017,1001.59,1001.897,104010.0,70322356.0
300,2005-04-11,09:45:00,1001.822,1002.197,1001.556,1001.556,92104.0,59359962.0
300,2005-04-11,09:46:00,1001.748,1001.901,1001.137,1001.137,106448.0,68058790.0
300,2005-04-11,09:47:00,1001.152,1001.152,1000.881,1000.973,86533.0,53287940.0
300,2005-04-11,09:48:00,1000.662,1000.662,1000.423,1000.46,92198.0,67853566.0
300,2005-04-11,09:49:00,1000.455,1000.455,999.59,999.59,77159.0,51361986.0
300,2005-04-11,09:50:00,999.648,999.755,999.249,999.313,79498.0,52425197.0
300,2005-04-11,09:51:00,999.249,999.351,998.92,998.92,81350.0,54672441.0
300,2005-04-11,09:52:00,999.0,999.05,998.792,998.792,82872.0,51270589.0
300,2005-04-11,09:53:00,998.85,998.953,998.498,998.534,70956.0,47652295.0
300,2005-04-11,09:54:00,998.77,998.873,998.494,998.57,69082.0,46062741.0
300,2005-04-11,09:55:00,998.597,998.879,998.52,998.879,75722.0,45922859.0
300,2005-04-11,09:56:00,998.822,999.112,998.755,999.093,63053.0,42613923.0
300,2005-04-11,09:57:00,999.263,999.306,999.167,999.251,71280.0,46904901.0
300,2005-04-11,09:58:00,999.186,999.472,999.186,999.472,77835.0,53853852.0
300,2005-04-11,09:59:00,999.522,999.53,999.292,999.397,78996.0,52188391.0
300,2005-04-11,10:00:00,999.363,999.363,998.815,998.815,77931.0,49341324.0
300,2005-04-11,10:01:00,998.925,998.925,998.417,998.502,92993.0,63906390.0
300,2005-04-11,10:02:00,998.278,998.278,997.674,997.692,89495.0,57801469.0
300,2005-04-11,10:03:00,997.778,997.778,996.772,996.772,103474.0,69033267.0
300,2005-04-11,10:04:00,996.779,996.849,996.069,996.069,84728.0,54158782.0
300,2005-04-11,10:05:00,996.069,996.069,995.374,995.374,97035.0,60568600.0
300,2005-04-11,10:06:00,995.244,995.244,994.67,994.67,97227.0,57204679.0
300,2005-04-11,10:07:00,994.588,994.588,993.952,993.952,77605.0,48331652.0
300,2005-04-11,10:08:00,993.892,994.188,993.892,993.938,78352.0,47543292.0
300,2005-04-11,10:09:00,993.886,994.165,993.742,993.949,81462.0,51042869.0
300,2005-04-11,10:10:00,993.936,994.396,993.936,994.396,68278.0,42218394.0
300,2005-04-11,10:11:00,994.463,994.557,994.386,994.503,63727.0,45408908.0
300,2005-04-11,10:12:00,994.535,995.407,994.535,995.407,71509.0,47263216.0
300,2005-04-11,10:13:00,995.486,995.748,995.41,995.748,64423.0,39384253.0
300,2005-04-11,10:14:00,995.829,996.434,995.829,996.43,63587.0,36509483.0
300,2005-04-11,10:15:00,996.425,996.972,996.394,996.871,72338.0,43072759.0
300,2005-04-11,10:16:00,997.048,997.432,996.933,997.368,68671.0,43965763.0
300,2005-04-11,10:17:00,997.4,997.672,997.4,997.608,75251.0,45278508.0
300,2005-04-11,10:18:00,997.766,997.944,997.629,997.769,61556.0,40209857.0
300,2005-04-11,10:19:00,997.742,997.908,997.625,997.908,56109.0,35148412.0
300,2005-04-11,10:20:00,997.794,997.794,997.572,997.696,57084.0,33910231.0
300,2005-04-11,10:21:00,997.671,997.767,997.52,997.564,54589.0,35301171.0
300,2005-04-11,10:22:00,997.569,997.569,997.359,997.537,54879.0,29740804.0
300,2005-04-11,10:23:00,997.324,997.527,997.324,997.374,58334.0,33409991.0
300,2005-04-11,10:24:00,997.405,997.653,997.398,997.6,57167.0,29510286.0
300,2005-04-11,10:25:00,997.494,998.097,997.494,998.097,69048.0,45202552.0
300,2005-04-11,10:26:00,998.178,998.648,998.162,998.648,51174.0,29733498.0
300,2005-04-11,10:27:00,998.58,999.361,998.58,999.33,76470.0,46586228.0
300,2005-04-11,10:28:00,999.402,1000.538,999.402,1000.412,96346.0,52773031.0
300,2005-04-11,10:29:00,1000.64,1001.471,1000.477,1001.471,100239.0,53840408.0
300,2005-04-11,10:30:00,1001.587,1002.119,1001.587,1002.119,100476.0,62318180.0
300,2005-04-11,10:31:00,1002.175,1002.965,1002.175,1002.965,107596.0,62474266.0
300,2005-04-11,10:32:00,1003.023,1003.493,1003.023,1003.308,116660.0,73077608.0
300,2005-04-11,10:33:00,1003.53,1003.674,1003.433,1003.668,106468.0,66288962.0
300,2005-04-11,10:34:00,1003.726,1003.761,1003.467,1003.535,95295.0,58315747.0
300,2005-04-11,10:35:00,1003.536,1003.536,1003.145,1003.257,84391.0,53810164.0
300,2005-04-11,10:36:00,1003.164,1003.206,1002.858,1002.949,82807.0,47290875.0
300,2005-04-11,10:37:00,1002.642,1002.642,1002.346,1002.424,68346.0,45412847.0
300,2005-04-11,10:38:00,1002.363,1002.363,1001.85,1001.857,57899.0,36415483.0
300,2005-04-11,10:39:00,1002.024,1002.062,1001.635,1001.635,56223.0,35390466.0
300,2005-04-11,10:40:00,1001.568,1001.568,1001.396,1001.4,47524.0,32399907.0
300,2005-04-11,10:41:00,1001.426,1001.5,1001.317,1001.484,42901.0,28034110.0
300,2005-04-11,10:42:00,1001.315,1001.421,1001.013,1001.125,46516.0,30780325.0
300,2005-04-11,10:43:00,1001.179,1001.23,1001.122,1001.131,46372.0,30964477.0
300,2005-04-11,10:44:00,1001.112,1001.112,1001.014,1001.108,41382.0,28050430.0
300,2005-04-11,10:45:00,1001.117,1001.117,1000.903,1000.984,41771.0,27569267.0
300,2005-04-11,10:46:00,1001.016,1001.122,1000.917,1001.001,39849.0,26740885.0
300,2005-04-11,10:47:00,1001.031,1001.215,1000.953,1000.974,40189.0,24190426.0
300,2005-04-11,10:48:00,1001.149,1001.63,1001.131,1001.551,63420.0,30777520.0
300,2005-04-11,10:49:00,1001.533,1001.915,1001.533,1001.876,46303.0,27771127.0
300,2005-04-11,10:50:00,1001.922,1002.193,1001.922,1002.193,53406.0,29149448.0
300,2005-04-11,10:51:00,1002.174,1002.494,1002.174,1002.494,70973.0,47550600.0
300,2005-04-11,10:52:00,1002.505,1003.155,1002.505,1003.149,58568.0,34907704.0
300,2005-04-11,10:53:00,1003.317,1003.799,1003.317,1003.799,56959.0,34735438.0
300,2005-04-11,10:54:00,1003.738,1004.406,1003.738,1004.406,81902.0,49708155.0
300,2005-04-11,10:55:00,1004.384,1004.958,1004.384,1004.958,112491.0,59556113.0
