stkcd,date,time,open,high,low,close,volume,turnover
5,2005-01-04,09:30:00,2.18,2.18,2.18,2.18,100.0,218.0
5,2005-01-04,09:31:00,2.18,2.18,2.18,2.18,1000.0,2180.0
5,2005-01-04,09:34:00,2.18,2.18,2.18,2.18,100.0,218.0
5,2005-01-04,09:35:00,2.2,2.2,2.2,2.2,1000.0,2200.0
5,2005-01-04,09:38:00,2.19,2.19,2.19,2.19,2200.0,4818.0
5,2005-01-04,09:39:00,2.19,2.2,2.19,2.2,21500.0,47285.0
5,2005-01-04,09:40:00,2.2,2.2,2.2,2.2,4500.0,9900.0
5,2005-01-04,09:41:00,2.2,2.2,2.2,2.2,1000.0,2200.0
5,2005-01-04,09:42:00,2.19,2.2,2.19,2.2,10800.0,23653.0
5,2005-01-04,09:44:00,2.19,2.19,2.19,2.19,4200.0,9198.0
5,2005-01-04,09:45:00,2.19,2.19,2.19,2.19,3000.0,6570.0
5,2005-01-04,09:46:00,2.19,2.19,2.19,2.19,10700.0,23333.0
5,2005-01-04,09:47:00,2.18,2.18,2.18,2.18,21708.0,47323.44
5,2005-01-04,09:49:00,2.18,2.18,2.17,2.17,9592.0,20875.56
5,2005-01-04,09:50:00,2.16,2.16,2.16,2.16,5400.0,11665.0
5,2005-01-04,09:51:00,2.16,2.16,2.16,2.16,3400.0,7344.0
5,2005-01-04,09:52:00,2.14,2.14,2.13,2.13,34600.0,73903.0
5,2005-01-04,09:53:00,2.12,2.12,2.12,2.12,6100.0,12812.0
5,2005-01-04,09:54:00,2.1,2.12,2.1,2.11,8800.0,18570.0
5,2005-01-04,09:55:00,2.12,2.12,2.12,2.12,16100.0,34152.0
5,2005-01-04,09:56:00,2.13,2.13,2.13,2.13,3400.0,7242.0
5,2005-01-04,09:57:00,2.13,2.13,2.13,2.13,5400.0,11502.0
5,2005-01-04,09:58:00,2.14,2.14,2.14,2.14,44900.0,96086.0
5,2005-01-04,09:59:00,2.14,2.14,2.14,2.14,5400.0,11556.0
5,2005-01-04,10:00:00,2.14,2.14,2.14,2.14,2100.0,4494.0
5,2005-01-04,10:01:00,2.14,2.15,2.14,2.15,11300.0,24196.0
5,2005-01-04,10:03:00,2.15,2.15,2.14,2.14,4500.0,9643.0
5,2005-01-04,10:04:00,2.14,2.14,2.14,2.14,100.0,214.0
5,2005-01-04,10:05:00,2.14,2.14,2.14,2.14,15000.0,32100.0
5,2005-01-04,10:06:00,2.14,2.15,2.14,2.14,10500.0,22519.0
5,2005-01-04,10:07:00,2.13,2.13,2.13,2.13,5200.0,11080.0
5,2005-01-04,10:08:00,2.14,2.14,2.14,2.14,100.0,214.0
5,2005-01-04,10:10:00,2.14,2.15,2.14,2.15,6878.0,14728.920000000042
5,2005-01-04,10:12:00,2.15,2.15,2.15,2.15,17000.0,36550.0
5,2005-01-04,10:13:00,2.16,2.16,2.15,2.15,6300.0,13546.0
5,2005-01-04,10:15:00,2.15,2.15,2.15,2.15,1000.0,2150.0
5,2005-01-04,10:18:00,2.15,2.15,2.14,2.15,6700.0,14401.0
5,2005-01-04,10:19:00,2.15,2.15,2.15,2.15,300.0,645.0
5,2005-01-04,10:20:00,2.15,2.15,2.15,2.15,200.0,430.0
5,2005-01-04,10:22:00,2.16,2.16,2.16,2.16,3900.0,8411.0
5,2005-01-04,10:23:00,2.16,2.16,2.16,2.16,100.0,216.0
5,2005-01-04,10:24:00,2.16,2.16,2.16,2.16,1000.0,2160.0
5,2005-01-04,10:25:00,2.15,2.15,2.15,2.15,16200.0,34830.0
5,2005-01-04,10:26:00,2.15,2.15,2.15,2.15,3200.0,6880.0
5,2005-01-04,10:29:00,2.15,2.15,2.15,2.15,1000.0,2150.0
5,2005-01-04,10:30:00,2.15,2.15,2.15,2.15,100.0,215.0
5,2005-01-04,10:33:00,2.15,2.15,2.15,2.15,200.0,430.0
5,2005-01-04,10:37:00,2.15,2.15,2.15,2.15,1100.0,2365.0
5,2005-01-04,10:38:00,2.15,2.15,2.15,2.15,17000.0,36480.0
5,2005-01-04,10:39:00,2.15,2.15,2.14,2.14,2000.0,4299.0
5,2005-01-04,10:43:00,2.15,2.15,2.14,2.14,200.0,429.0
5,2005-01-04,10:44:00,2.14,2.14,2.14,2.14,1000.0,2140.0
5,2005-01-04,10:46:00,2.14,2.14,2.14,2.14,800.0,1712.0
5,2005-01-04,10:47:00,2.15,2.15,2.15,2.15,3300.0,7095.0
5,2005-01-04,10:48:00,2.14,2.14,2.14,2.14,1200.0,2568.0
5,2005-01-04,10:49:00,2.14,2.15,2.14,2.15,27400.0,58660.0
5,2005-01-04,10:51:00,2.15,2.15,2.15,2.15,6000.0,12900.0
5,2005-01-04,10:52:00,2.15,2.15,2.15,2.15,2900.0,6235.0
5,2005-01-04,10:54:00,2.14,2.14,2.14,2.14,2000.0,4280.0
5,2005-01-04,10:56:00,2.14,2.14,2.14,2.14,2000.0,4280.0
5,2005-01-04,10:58:00,2.15,2.15,2.15,2.15,8300.0,17845.0
5,2005-01-04,10:59:00,2.15,2.15,2.15,2.15,6400.0,13760.0
5,2005-01-04,11:01:00,2.15,2.15,2.15,2.15,5700.0,12215.0
5,2005-01-04,11:03:00,2.15,2.15,2.15,2.15,3000.0,6450.0
5,2005-01-04,11:04:00,2.15,2.15,2.15,2.15,1100.0,2365.0
5,2005-01-04,11:07:00,2.15,2.15,2.15,2.15,4000.0,8600.0
5,2005-01-04,11:08:00,2.15,2.15,2.14,2.14,3100.0,6664.0
5,2005-01-04,11:09:00,2.15,2.15,2.15,2.15,1400.0,3010.0
5,2005-01-04,11:10:00,2.15,2.15,2.15,2.15,2400.0,5160.0
5,2005-01-04,11:12:00,2.15,2.15,2.15,2.15,3400.0,7310.0
5,2005-01-04,11:13:00,2.15,2.16,2.15,2.16,24945.0,53845.25
5,2005-01-04,11:16:00,2.17,2.17,2.17,2.17,1487.0,3226.789999999921
5,2005-01-04,11:17:00,2.17,2.17,2.17,2.17,3513.0,7623.210000000079
5,2005-01-04,11:21:00,2.17,2.17,2.17,2.17,200.0,434.0
5,2005-01-04,11:24:00,2.17,2.17,2.17,2.17,4200.0,9114.0
5,2005-01-04,11:29:00,2.16,2.16,2.16,2.16,1000.0,2160.0
5,2005-01-04,13:00:00,2.17,2.17,2.15,2.15,18500.0,39972.54999999993
5,2005-01-04,13:08:00,2.16,2.16,2.16,2.16,100.0,216.0
