stkcd,date,time,open,high,low,close,volume,turnover
10,2005-01-04,09:30:00,4.43,4.43,4.43,4.43,2900.0,12861.0
10,2005-01-04,09:31:00,4.42,4.42,4.42,4.42,400.0,1768.0
10,2005-01-04,09:32:00,4.42,4.42,4.42,4.42,2800.0,12376.0
10,2005-01-04,09:33:00,4.4,4.4,4.4,4.4,600.0,2640.0
10,2005-01-04,09:34:00,4.35,4.35,4.35,4.35,800.0,3480.0
10,2005-01-04,09:35:00,4.32,4.32,4.31,4.31,8100.0,34884.0
10,2005-01-04,09:36:00,4.31,4.31,4.3,4.31,5200.0,22329.0
10,2005-01-04,09:37:00,4.3,4.31,4.3,4.31,3550.0,15267.5
10,2005-01-04,09:38:00,4.32,4.36,4.32,4.36,1000.0,4337.0
10,2005-01-04,09:39:00,4.36,4.36,4.36,4.36,3000.0,13089.0
10,2005-01-04,09:40:00,4.36,4.36,4.36,4.36,500.0,2180.0
10,2005-01-04,09:41:00,4.36,4.36,4.36,4.36,2200.0,9592.0
10,2005-01-04,09:42:00,4.36,4.36,4.36,4.36,3100.0,13516.0
10,2005-01-04,09:43:00,4.35,4.35,4.35,4.35,9300.0,40494.57000000001
10,2005-01-04,09:44:00,4.35,4.35,4.35,4.35,300.0,1305.0
10,2005-01-04,09:45:00,4.35,4.35,4.35,4.35,2143.0,9322.049999999988
10,2005-01-04,09:46:00,4.33,4.33,4.33,4.33,7300.0,31687.14000000001
10,2005-01-04,09:47:00,4.35,4.35,4.35,4.35,500.0,2175.0
10,2005-01-04,09:48:00,4.35,4.35,4.35,4.35,3000.0,13050.0
10,2005-01-04,09:49:00,4.35,4.35,4.35,4.35,2900.0,12615.0
10,2005-01-04,09:51:00,4.35,4.35,4.35,4.35,1200.0,5220.0
10,2005-01-04,09:52:00,4.33,4.33,4.33,4.33,1500.0,6495.0
10,2005-01-04,09:53:00,4.33,4.33,4.33,4.33,1057.0,4576.809999999998
10,2005-01-04,09:54:00,4.35,4.35,4.35,4.35,2843.0,12350.190000000002
10,2005-01-04,09:55:00,4.31,4.31,4.31,4.31,13399.0,57867.96999999997
10,2005-01-04,09:58:00,4.31,4.31,4.31,4.31,18900.0,81540.0
10,2005-01-04,09:59:00,4.32,4.32,4.32,4.32,300.0,1296.0
10,2005-01-04,10:00:00,4.35,4.35,4.35,4.35,1500.0,6525.0
10,2005-01-04,10:01:00,4.35,4.35,4.35,4.35,4800.0,20836.0
10,2005-01-04,10:02:00,4.36,4.36,4.36,4.36,2100.0,9156.0
10,2005-01-04,10:03:00,4.37,4.37,4.37,4.37,1000.0,4370.0
10,2005-01-04,10:06:00,4.35,4.35,4.35,4.35,6600.0,28794.0
10,2005-01-04,10:07:00,4.35,4.35,4.35,4.35,1400.0,6090.0
10,2005-01-04,10:08:00,4.35,4.35,4.35,4.35,1600.0,6960.0
10,2005-01-04,10:09:00,4.35,4.35,4.35,4.35,200.0,870.0
10,2005-01-04,10:10:00,4.35,4.35,4.35,4.35,1200.0,5220.0
10,2005-01-04,10:11:00,4.35,4.35,4.35,4.35,4000.0,17400.0
10,2005-01-04,10:13:00,4.34,4.34,4.34,4.34,3700.0,16094.0
10,2005-01-04,10:15:00,4.35,4.35,4.35,4.35,1800.0,7830.0
10,2005-01-04,10:16:00,4.39,4.39,4.39,4.39,600.0,2634.0
10,2005-01-04,10:17:00,4.34,4.34,4.34,4.34,500.0,2174.0
10,2005-01-04,10:22:00,4.37,4.37,4.37,4.37,2100.0,9177.0
10,2005-01-04,10:23:00,4.37,4.37,4.37,4.37,1600.0,6992.0
10,2005-01-04,10:26:00,4.37,4.37,4.37,4.37,2300.0,10046.0
10,2005-01-04,10:30:00,4.36,4.37,4.36,4.37,2000.0,8730.0
10,2005-01-04,10:31:00,4.36,4.36,4.36,4.36,500.0,2180.0
10,2005-01-04,10:33:00,4.37,4.37,4.37,4.37,300.0,1311.0
10,2005-01-04,10:36:00,4.37,4.37,4.37,4.37,300.0,1311.0
10,2005-01-04,10:37:00,4.37,4.37,4.37,4.37,600.0,2622.0
10,2005-01-04,10:38:00,4.37,4.37,4.37,4.37,1300.0,5681.0
10,2005-01-04,10:41:00,4.37,4.37,4.37,4.37,1200.0,5244.0
10,2005-01-04,10:42:00,4.37,4.37,4.37,4.37,100.0,437.0
10,2005-01-04,10:44:00,4.37,4.37,4.37,4.37,200.0,874.0
10,2005-01-04,10:45:00,4.37,4.37,4.36,4.36,1000.0,4365.0
10,2005-01-04,10:46:00,4.36,4.37,4.35,4.35,3600.0,15721.0
10,2005-01-04,10:48:00,4.35,4.35,4.35,4.35,1000.0,4350.0
10,2005-01-04,10:51:00,4.37,4.37,4.37,4.37,2300.0,10051.0
10,2005-01-04,10:52:00,4.37,4.38,4.37,4.38,2400.0,10491.0
10,2005-01-04,10:53:00,4.38,4.38,4.38,4.38,3100.0,13578.0
10,2005-01-04,10:54:00,4.38,4.38,4.38,4.38,400.0,1752.0
10,2005-01-04,10:56:00,4.36,4.36,4.36,4.36,1000.0,4360.0
10,2005-01-04,10:58:00,4.35,4.35,4.35,4.35,2000.0,8717.0
10,2005-01-04,10:59:00,4.36,4.36,4.36,4.36,500.0,2180.0
10,2005-01-04,11:00:00,4.35,4.35,4.35,4.35,6100.0,26535.0
10,2005-01-04,11:02:00,4.38,4.38,4.38,4.38,1100.0,4818.0
10,2005-01-04,11:03:00,4.35,4.35,4.34,4.34,2600.0,11302.0
10,2005-01-04,11:09:00,4.37,4.37,4.37,4.37,1500.0,6555.0
10,2005-01-04,11:11:00,4.37,4.37,4.37,4.37,3900.0,17043.0
10,2005-01-04,11:12:00,4.37,4.37,4.37,4.37,7800.0,34086.0
10,2005-01-04,11:13:00,4.37,4.37,4.37,4.37,1000.0,4370.0
10,2005-01-04,11:16:00,4.37,4.37,4.37,4.37,1200.0,5243.0
10,2005-01-04,11:18:00,4.37,4.38,4.37,4.38,2000.0,8752.0
10,2005-01-04,11:19:00,4.38,4.39,4.38,4.39,9000.0,39450.0
10,2005-01-04,11:20:00,4.39,4.39,4.39,4.39,1300.0,5707.0
10,2005-01-04,11:21:00,4.4,4.4,4.4,4.4,500.0,2199.0
10,2005-01-04,11:22:00,4.4,4.4,4.4,4.4,1000.0,4400.0
10,2005-01-04,11:23:00,4.39,4.39,4.39,4.39,1000.0,4390.0
10,2005-01-04,11:24:00,4.4,4.4,4.4,4.4,1300.0,5720.0
10,2005-01-04,13:00:00,4.4,4.4,4.4,4.4,7800.0,34319.0
10,2005-01-04,13:05:00,4.4,4.4,4.4,4.4,6000.0,26400.0
10,2005-01-04,13:11:00,4.39,4.39,4.39,4.39,2300.0,10097.0
10,2005-01-04,13:12:00,4.39,4.39,4.39,4.39,1000.0,4390.0
10,2005-01-04,13:13:00,4.38,4.38,4.38,4.38,2000.0,8760.0
10,2005-01-04,13:14:00,4.39,4.39,4.39,4.39,100.0,439.0
10,2005-01-04,13:18:00,4.39,4.39,4.39,4.39,1000.0,4390.0
10,2005-01-04,13:21:00,4.38,4.38,4.38,4.38,1000.0,4380.0
10,2005-01-04,13:22:00,4.38,4.38,4.38,4.38,500.0,2190.0
10,2005-01-04,13:24:00,4.38,4.38,4.38,4.38,1000.0,4380.0
10,2005-01-04,13:25:00,4.38,4.38,4.38,4.38,500.0,2190.0
10,2005-01-04,13:26:00,4.37,4.37,4.37,4.37,2000.0,8740.0
10,2005-01-04,13:30:00,4.38,4.38,4.38,4.38,6400.0,28002.0
10,2005-01-04,13:32:00,4.39,4.4,4.39,4.4,6100.0,26784.0
10,2005-01-04,13:33:00,4.4,4.4,4.4,4.4,100.0,440.0
10,2005-01-04,13:35:00,4.4,4.4,4.4,4.4,100.0,440.0
10,2005-01-04,13:38:00,4.4,4.4,4.4,4.4,1000.0,4400.0
10,2005-01-04,13:39:00,4.39,4.4,4.39,4.4,500.0,2196.0
10,2005-01-04,13:41:00,4.39,4.39,4.39,4.39,5500.0,24145.0
10,2005-01-04,13:42:00,4.38,4.38,4.38,4.38,600.0,2628.0
10,2005-01-04,13:44:00,4.38,4.38,4.38,4.38,4400.0,19272.0
10,2005-01-04,13:45:00,4.38,4.38,4.38,4.38,1800.0,7884.0
10,2005-01-04,13:46:00,4.38,4.38,4.38,4.38,1009.0,4419.4199999999255
10,2005-01-04,13:47:00,4.38,4.38,4.38,4.38,18400.0,80592.0
10,2005-01-04,13:48:00,4.35,4.35,4.35,4.35,4400.0,19176.72999999998
10,2005-01-04,13:51:00,4.35,4.35,4.35,4.35,900.0,3915.0
10,2005-01-04,13:56:00,4.37,4.37,4.37,4.37,400.0,1748.0
10,2005-01-04,14:02:00,4.36,4.36,4.36,4.36,1200.0,5232.0
10,2005-01-04,14:03:00,4.36,4.36,4.36,4.36,400.0,1744.0
10,2005-01-04,14:06:00,4.36,4.36,4.36,4.36,2000.0,8740.0
10,2005-01-04,14:15:00,4.36,4.36,4.36,4.36,4800.0,20933.0
10,2005-01-04,14:18:00,4.36,4.36,4.36,4.36,400.0,1744.0
10,2005-01-04,14:19:00,4.36,4.36,4.36,4.36,500.0,2180.0
10,2005-01-04,14:21:00,4.38,4.38,4.38,4.38,10000.0,43800.0
10,2005-01-04,14:22:00,4.38,4.38,4.38,4.38,2600.0,11388.0
10,2005-01-04,14:23:00,4.38,4.38,4.38,4.38,100.0,438.0
10,2005-01-04,14:25:00,4.38,4.38,4.38,4.38,900.0,3942.0
10,2005-01-04,14:27:00,4.38,4.39,4.38,4.39,1700.0,7451.0
10,2005-01-04,14:28:00,4.38,4.39,4.38,4.39,12700.0,55713.0
10,2005-01-04,14:29:00,4.39,4.39,4.39,4.39,1000.0,4390.0
10,2005-01-04,14:30:00,4.38,4.38,4.38,4.38,4400.0,19272.0
10,2005-01-04,14:32:00,4.38,4.38,4.38,4.38,200.0,876.0
10,2005-01-04,14:34:00,4.38,4.38,4.38,4.38,1100.0,4818.0
10,2005-01-04,14:37:00,4.39,4.39,4.39,4.39,100.0,439.0
10,2005-01-04,14:38:00,4.37,4.37,4.37,4.37,1200.0,5250.0
10,2005-01-04,14:40:00,4.38,4.38,4.38,4.38,500.0,2190.0
10,2005-01-04,14:41:00,4.38,4.38,4.38,4.38,500.0,2190.0
10,2005-01-04,14:42:00,4.38,4.38,4.38,4.38,1000.0,4380.0
10,2005-01-04,14:43:00,4.39,4.39,4.38,4.38,1200.0,5258.0
10,2005-01-04,14:46:00,4.39,4.39,4.39,4.39,500.0,2195.0
10,2005-01-04,14:47:00,4.38,4.38,4.38,4.38,4800.0,21024.0
10,2005-01-04,14:51:00,4.38,4.38,4.38,4.38,1700.0,7446.0
10,2005-01-04,14:52:00,4.38,4.38,4.38,4.38,1500.0,6570.0
10,2005-01-04,14:53:00,4.38,4.38,4.38,4.38,1000.0,4380.0
10,2005-01-04,14:54:00,4.39,4.39,4.38,4.38,2800.0,12277.0
10,2005-01-04,14:56:00,4.38,4.38,4.38,4.38,1900.0,8322.0
10,2005-01-04,14:58:00,4.39,4.39,4.39,4.39,6800.0,29852.0
10,2005-01-04,14:59:00,4.4,4.4,4.4,4.4,4100.0,18000.0
10,2005-01-05,09:30:00,4.37,4.37,4.37,4.37,1900.0,8303.0
10,2005-01-05,09:32:00,4.37,4.37,4.37,4.37,3400.0,14858.0
10,2005-01-05,09:33:00,4.37,4.37,4.37,4.37,200.0,874.0
10,2005-01-05,09:34:00,4.35,4.35,4.33,4.33,3100.0,13443.0
10,2005-01-05,09:35:00,4.33,4.33,4.33,4.33,3800.0,16454.0
10,2005-01-05,09:36:00,4.35,4.35,4.35,4.35,800.0,3480.0
10,2005-01-05,09:37:00,4.37,4.37,4.37,4.37,200.0,874.0
10,2005-01-05,09:38:00,4.48,4.48,4.48,4.48,1600.0,7156.0
10,2005-01-05,09:39:00,4.37,4.37,4.37,4.37,700.0,3059.0
10,2005-01-05,09:40:00,4.38,4.38,4.38,4.38,2200.0,9636.0
10,2005-01-05,09:43:00,4.4,4.4,4.4,4.4,3400.0,14960.0
10,2005-01-05,09:44:00,4.45,4.45,4.45,4.45,100.0,445.0
10,2005-01-05,09:45:00,4.45,4.45,4.45,4.45,1700.0,7568.0
10,2005-01-05,09:46:00,4.45,4.45,4.45,4.45,1700.0,7565.0
10,2005-01-05,09:47:00,4.45,4.45,4.45,4.45,900.0,4005.0
10,2005-01-05,09:48:00,4.45,4.45,4.45,4.45,2100.0,9348.0
10,2005-01-05,09:49:00,4.45,4.45,4.45,4.45,500.0,2225.0
10,2005-01-05,09:50:00,4.45,4.45,4.45,4.45,1600.0,7120.0
10,2005-01-05,09:51:00,4.43,4.45,4.43,4.45,2800.0,12414.0
10,2005-01-05,09:52:00,4.45,4.45,4.45,4.45,1900.0,8455.0
10,2005-01-05,09:53:00,4.45,4.45,4.45,4.45,9900.0,44055.0
10,2005-01-05,09:54:00,4.45,4.46,4.45,4.45,7500.0,33398.0
10,2005-01-05,09:55:00,4.45,4.45,4.45,4.45,2500.0,11125.0
10,2005-01-05,09:57:00,4.45,4.45,4.45,4.45,2200.0,9790.0
10,2005-01-05,09:58:00,4.45,4.45,4.45,4.45,2300.0,10235.0
10,2005-01-05,10:00:00,4.44,4.44,4.44,4.44,200.0,888.0
10,2005-01-05,10:02:00,4.44,4.44,4.44,4.44,500.0,2220.0
10,2005-01-05,10:03:00,4.44,4.44,4.44,4.44,400.0,1776.0
10,2005-01-05,10:04:00,4.44,4.44,4.44,4.44,3900.0,17316.0
10,2005-01-05,10:06:00,4.43,4.44,4.43,4.44,1200.0,5323.0
10,2005-01-05,10:07:00,4.43,4.43,4.43,4.43,500.0,2215.0
10,2005-01-05,10:08:00,4.43,4.43,4.43,4.43,900.0,3987.0
10,2005-01-05,10:11:00,4.42,4.42,4.42,4.42,200.0,884.0
10,2005-01-05,10:12:00,4.43,4.43,4.43,4.43,1600.0,7088.0
10,2005-01-05,10:13:00,4.43,4.43,4.43,4.43,200.0,886.0
10,2005-01-05,10:14:00,4.4,4.4,4.4,4.4,8500.0,37442.0
10,2005-01-05,10:16:00,4.42,4.42,4.42,4.42,2000.0,8840.0
10,2005-01-05,10:17:00,4.4,4.4,4.4,4.4,7500.0,33020.0
10,2005-01-05,10:19:00,4.4,4.42,4.4,4.4,900.0,3968.0
10,2005-01-05,10:20:00,4.42,4.42,4.4,4.4,5510.0,24252.0
10,2005-01-05,10:21:00,4.42,4.42,4.42,4.42,1300.0,5746.0
10,2005-01-05,10:22:00,4.42,4.42,4.42,4.42,100.0,442.0
10,2005-01-05,10:23:00,4.4,4.42,4.4,4.42,2500.0,11020.0
10,2005-01-05,10:25:00,4.4,4.4,4.4,4.4,1890.0,8316.0
10,2005-01-05,10:26:00,4.4,4.4,4.4,4.4,2100.0,9240.0
10,2005-01-05,10:28:00,4.4,4.4,4.4,4.4,9810.0,43164.0
10,2005-01-05,10:29:00,4.4,4.4,4.4,4.4,500.0,2200.0
10,2005-01-05,10:31:00,4.4,4.4,4.4,4.4,800.0,3520.0
10,2005-01-05,10:32:00,4.4,4.4,4.4,4.4,1790.0,7876.0
10,2005-01-05,10:33:00,4.4,4.4,4.4,4.4,5710.0,25124.0
10,2005-01-05,10:35:00,4.4,4.42,4.4,4.4,4600.0,20262.0
