,1,10,2,4,6,7,8,9
2005-01-04 00:00:00,0.007179139058220361,,,0.5943481782017234,,,,
2005-01-05 00:00:00,0.29311895427030915,0.6869551586958186,0.29345106371394347,0.6244162213719272,,1.065919946039721,,0.3174036595715065
2005-01-06 00:00:00,-0.5432923692131169,-1.2727751811993016,-0.7479325655736039,-0.8862918828071511,,,,
2005-01-07 00:00:00,,0.3502951037742587,0.2644068908502585,0.08884051884682252,,1.4998151975238865,,0.9161408188669725
2005-01-08 00:00:00,,,,,,,,
2005-01-09 00:00:00,,,,,,,,
2005-01-10 00:00:00,0.5275737950685709,1.1544692860846713,0.23862283649734178,-0.3690750708489988,0.5991192113420551,,,0.6556630629916069
2005-01-11 00:00:00,,-1.0831294766822994,,-0.022698522038744735,-0.9833388879930957,-0.4354822804286964,,
2005-01-12 00:00:00,,,,-0.13610130187206063,0.30675157107271817,-1.2169406989038793,,
2005-01-13 00:00:00,,0.3490225920350929,0.1385610115256763,-0.17830727771360516,0.820976268382791,,,-0.5689706897993062
2005-01-14 00:00:00,,-0.32478162696265167,,,-0.21091267069427186,1.037324177309367,,
2005-01-15 00:00:00,,,,,,,,
2005-01-16 00:00:00,,,,,,,,
2005-01-17 00:00:00,,-0.6008797459621795,,-0.809272037980777,0.015700916764110624,0.310623144218072,,
2005-01-18 00:00:00,0.06724214692094903,-0.1838724033362195,,0.23886613527508013,0.6394318261796934,0.892232924799431,,
2005-01-19 00:00:00,-0.26595479965486885,0.009612687879996312,,0.33725414561549577,0.347205781236185,-0.34056119832028087,,
2005-01-20 00:00:00,-0.21011411855264336,0.060415114232663186,0.1610065643488696,0.06430778955707943,0.20889942610105622,-0.8486694268414827,,
2005-01-21 00:00:00,0.9305483524808713,0.026893664954461535,0.29223852837659536,0.13894801269611648,-0.3086899357943502,-0.23718990133780463,,0.23804718696304755
2005-01-22 00:00:00,,,,,,,,
2005-01-23 00:00:00,,,,,,,,
2005-01-24 00:00:00,-0.13413904476038843,0.37259693489701534,0.08014000614877793,0.10822012789303034,-0.4025420442781616,-0.9097617225973216,,
2005-01-25 00:00:00,,1.3381756118752166,0.441995463842238,0.30517051863495154,1.4125358065748688,2.1687443379856317,,0.12253100241929467
2005-01-26 00:00:00,-0.05789726310956435,-0.23080390982701857,-0.5428114453146271,,-0.5666540006269788,-0.9415386240530946,,
2005-01-27 00:00:00,-0.4107571519646679,-0.5440096947973568,,0.16565700158075725,-1.0579846903883767,-0.6472832143955414,,
2005-01-28 00:00:00,,-1.8679204864476797,-0.20832737329957932,-1.6517311304993452,-1.029457926637156,-3.6427495339313616,,-0.4210903279138542
2005-01-29 00:00:00,,,,,,,,
2005-01-30 00:00:00,,,,,,,,
2005-01-31 00:00:00,-0.3984026426690797,,0.05907400554012183,-0.3502769976098447,0.5772532272895836,-0.32320337517944614,,
2005-02-01 00:00:00,-0.15233866968764687,-0.5494364540726789,,-0.242912683038825,-2.552413552957642,-2.062405881892404,,
2005-02-02 00:00:00,0.8012502594241355,0.8765500077796239,0.5722673828333112,0.9255655602426212,0.9101942970094793,0.9345949835041492,,
2005-02-03 00:00:00,-0.17941680522696637,,-0.12839359664393335,-0.17154924797941137,0.24889021645253648,0.0978389636333779,,
2005-02-04 00:00:00,1.0266901738979324,,0.791289491369835,-0.03080442362269039,0.42894775804819946,0.251046359074257,,
2005-02-05 00:00:00,,,,,,,,
2005-02-06 00:00:00,,,,,,,,
2005-02-07 00:00:00,,,,,,,,
2005-02-08 00:00:00,,,,,,,,
2005-02-09 00:00:00,,,,,,,,
2005-02-10 00:00:00,,,,,,,,
