,1,10,2,4,6,7,8,9
2005-04-08 00:00:00,0.8741925292491705,0.2799440902579591,0.2699050350651999,0.4243307328858067,0.24871865712619745,1.1868600553847717,0.1720567209622554,0.6321072577597797
2005-04-09 00:00:00,,,,,,,,
2005-04-10 00:00:00,,,,,,,,
2005-04-11 00:00:00,-0.18174891553393244,-0.2501000333189374,,-0.727713338235602,0.007260083472462932,-0.3400640556176966,-0.158587088020154,
2005-04-12 00:00:00,0.0010723957660337278,,0.014951243747590626,-0.37871983160434497,-0.237291444983158,,-0.4889394734561486,
2005-04-13 00:00:00,-0.6614998951301525,0.14257420205739685,-0.04765278154792967,0.07319387565503616,-0.22052600195740613,0.11321418895317915,-0.690424122653668,
2005-04-14 00:00:00,-1.1529797608558328,-0.9979855539253225,-0.415437211547626,,-0.5572669262899765,,-0.21158909272326182,-1.4140395096099676
2005-04-15 00:00:00,1.1054968675379557,0.18710922008484837,-0.023216170663349554,-1.0543241329153217,0.07299583190593718,,-0.1600653445232583,
2005-04-16 00:00:00,,,,,,,,
2005-04-17 00:00:00,,,,,,,,
2005-04-18 00:00:00,-1.3600549555022838,,,-1.661412596306683,0.11186107347356912,,-1.7102762169982753,
2005-04-19 00:00:00,0.7371208786895468,-0.8877299439629204,-0.4168436389018014,,0.14228707395273532,0.7142981942147038,0.04082952257780863,
2005-04-20 00:00:00,-0.8124917710973037,-0.9420522252140345,-0.9913077583448482,-0.4322042350997137,,-1.6128418075623456,0.3533778796308617,-0.09995004464916982
2005-04-21 00:00:00,,-1.5748645453953327,0.2005870663101439,-0.04453931422955678,-0.763743917699705,0.2638555710164925,0.07985123572994797,
2005-04-22 00:00:00,,-0.08096326905147387,,-0.4133905703445447,,-0.21068718623002852,-0.4657063628949753,-0.46956885873565973
2005-04-23 00:00:00,,,,,,,,
2005-04-24 00:00:00,,,,,,,,
2005-04-25 00:00:00,-0.3617140017828764,-0.22550240162104304,,-0.9556628169036697,,,-0.17579077090225945,-0.6299589438031563
2005-04-26 00:00:00,,,,,,,,
2005-04-27 00:00:00,0.34586146129045414,,,,,,0.4890762947913873,
2005-04-28 00:00:00,1.503891007754991,1.4427628108008768,0.23782520592789272,2.2178151027119237,1.3557228048530958,0.9657844875508452,1.9434297560673415,1.1752247118266956
2005-04-29 00:00:00,1.8467783949663248,-0.20699249416963592,,-0.039005969142249845,,,0.12123236724734969,
2005-04-30 00:00:00,,,,,,,,
2005-05-01 00:00:00,,,,,,,,
2005-05-02 00:00:00,,,,,,,,
2005-05-03 00:00:00,,,,,,,,
2005-05-04 00:00:00,,,,,,,,
2005-05-05 00:00:00,,,,,,,,
2005-05-06 00:00:00,,,,,,,,
2005-05-07 00:00:00,,,,,,,,
2005-05-08 00:00:00,,,,,,,,
2005-05-09 00:00:00,-0.4971183855803755,-0.929429270852777,,-0.41188233993414836,-0.30382225338394064,,-1.069672723885684,
2005-05-10 00:00:00,0.638424085585383,0.7536058189351152,0.33926565873179826,1.0302174286429286,0.525571025504718,,0.8159178348005484,0.44124896313451634
2005-05-11 00:00:00,-0.7143653115687861,-1.2084829906394796,-0.49893247706111576,0.42934542222542543,-0.36880497840964105,,-0.1556161412421825,
2005-05-12 00:00:00,-0.04213417077123221,,-0.28062153441157295,0.4470796716383908,0.13033007673409655,-0.707014984014344,-0.294097357461461,-0.28295975336692375
2005-05-13 00:00:00,-0.5305453681933777,,-1.1568428584692143,-0.41190173157021426,-1.4869029082485015,-0.1332469153517789,0.014326530235509949,
2005-05-14 00:00:00,,,,,,,,
2005-05-15 00:00:00,,,,,,,,
2005-05-16 00:00:00,-0.21929114409110498,0.406270136431677,0.06673489206058952,0.3970568919042527,,0.21532773418144693,0.27873083220230827,
2005-05-17 00:00:00,0.5651312939674573,0.39738075504166803,0.169585931230979,0.445961982777275,0.17020536659837945,-0.35951098304018,0.48973513817946934,
2005-05-18 00:00:00,-0.4216056499631583,-0.5304737002391098,-0.22811101077854476,-1.2539528862111458,,-0.524976381405798,-0.7871192350308631,-0.14574719494708907
2005-05-19 00:00:00,0.33741364309899663,-0.13090618996077058,0.04954810944980575,-0.0037531356506630936,,0.20125003959529406,-0.1684084515846314,
2005-05-20 00:00:00,0.8595946129174983,,0.13914199084779422,,,0.37670771073971904,0.3027124837626303,0.00800158950353286
2005-05-21 00:00:00,,,,,,,,
2005-05-22 00:00:00,,,,,,,,
2005-05-23 00:00:00,-1.1494986241902085,,,-2.167764020742956,,0.13966870077024549,-1.2980962386370853,0.16769381143577713
2005-05-24 00:00:00,0.8418139034420269,,0.5887893727422785,0.9567325461592789,,1.3635569253004132,0.288254538307773,
2005-05-25 00:00:00,-0.008608695360664512,,,0.5905998220774235,0.10836507867389326,-0.6478552164038819,-0.4370701510674737,
2005-05-26 00:00:00,-0.30985224523011823,,,0.055347966838718704,,-1.5381163214894373,-1.0155974782050856,
2005-05-27 00:00:00,-0.003579327706804796,,-1.0498719078844432,,,,-0.6634606479259013,
2005-05-28 00:00:00,,,,,,,,
2005-05-29 00:00:00,,,,,,,,
2005-05-30 00:00:00,0.9916941286783126,,0.6999789803886658,,,0.908565900040737,0.40088668520539433,
2005-05-31 00:00:00,-0.7440321590464997,,-0.36643642031931295,,,0.5065983239330529,-0.31295890091911066,
2005-06-01 00:00:00,-0.27965176419010096,,,,,-0.8359109258058758,0.36653881793030035,
2005-06-02 00:00:00,-0.9930921540465162,,-0.5598345147715049,,,-0.40951366901996333,-0.6521845491207766,
