,1,10,2,4,6,7,8,9
2005-04-08 00:00:00,0.9064745720172341,0.287205838733945,0.27485232274309174,0.4319499653000228,0.24073690130847455,1.1237250517986161,0.16599768529579953,0.6420289996319573
2005-04-09 00:00:00,,,,,,,,
2005-04-10 00:00:00,,,,,,,,
2005-04-11 00:00:00,-0.11121023594266755,-0.22363842333209072,,-0.7254623524504542,0.01366198853957065,-0.33426553572151896,-0.1460971734057003,
2005-04-12 00:00:00,-0.07848821551654986,,-0.04889317621858968,-0.5227702234259602,-0.33489850588713077,,-0.5682037673660315,
2005-04-13 00:00:00,-0.381426746351811,0.17814854777282602,0.07328051876864801,0.13290158631378815,-0.19064597745366102,0.17123798302934598,-0.6359867515053367,
2005-04-14 00:00:00,-1.1658104341314632,-0.9774358770714647,-0.40282672197756925,,-0.5572506958383385,,-0.20840814354775297,-1.4027242422862325
2005-04-15 00:00:00,0.9306440129994628,0.15307579727180104,-0.023957172290040803,-1.0448835103187575,-0.0046856546228155865,,-0.1711118129736339,
2005-04-16 00:00:00,,,,,,,,
2005-04-17 00:00:00,,,,,,,,
2005-04-18 00:00:00,-1.3049543812580975,,,-2.190279282468282,-0.04262979894229154,,-1.8738462170738275,
2005-04-19 00:00:00,0.6422250196501106,-0.9402706815853084,-0.4498321408444759,,0.10941744009279059,0.4966649978143233,-0.01902978704149651,
2005-04-20 00:00:00,-0.7227872642548562,-0.8433085146442699,-0.8215291232285352,-0.1590523386074135,,-1.3222552751543357,0.35838705445975044,-0.11634730676057776
2005-04-21 00:00:00,,-1.3956698265846241,0.26641480955758334,0.0960175551426624,-0.6143908847984395,0.322920912454412,0.10711766647843779,
2005-04-22 00:00:00,,-0.21900736262133028,,-0.4128735857081886,,-0.2267225627392979,-0.5153397308237794,-0.6519449156270833
2005-04-23 00:00:00,,,,,,,,
2005-04-24 00:00:00,,,,,,,,
2005-04-25 00:00:00,-0.336369581897605,-0.23521444574622255,,-1.0104167274769822,,,-0.19020719129574296,-0.6499645388435105
2005-04-26 00:00:00,,,,,,,,
2005-04-27 00:00:00,0.1339703893506557,,,,,,0.5082021233672102,
2005-04-28 00:00:00,1.5887632873518676,1.4659492714037718,0.248221007974514,2.2788960712589916,1.3490914480071645,1.058465969883237,1.9856388527482922,1.2132796304344822
2005-04-29 00:00:00,1.7494108101852965,-0.23116676536292516,,-0.041551186351675595,,,0.08343567528771632,
2005-04-30 00:00:00,,,,,,,,
2005-05-01 00:00:00,,,,,,,,
2005-05-02 00:00:00,,,,,,,,
